CID,n,cs,ch,bl_2,ms,dg_co_1,dg_co_2,dg_co_3,dg_co_4,dg_nc_1,dg_nc_2,dg_nc_3,dg_nc_4,bd_co_2,bd_co_3,bd_in_2,bd_in_3,bd_ex_2,bd_ex_3,ns_co_C3,ns_co_C2,ns_co_O2,ns_co_C4,ns_co_N2,ns_co_N3,ns_co_S2,ns_nc_O1,ns_nc_C2,ns_nc_O2,ns_nc_C3,ns_nc_C1,ns_nc_N1,ns_nc_N2,ns_nc_N3,ns_nc_S2,ns_nc_C4,ec_co_C2_C3_2,ec_co_C2_C2_1,ec_co_C2_C3_1,ec_co_C2_C2_2,ec_co_C3_O2_1,ec_co_C3_C3_1,ec_co_C3_C3_2,ec_co_C4_C4_1,ec_co_C3_C4_1,ec_co_C2_C4_1,ec_co_C4_N2_1,ec_co_C3_N2_1,ec_co_C2_O2_1,ec_co_C3_N2_2,ec_co_C2_N2_1,ec_co_C3_N3_1,ec_co_C2_N3_1,ec_co_C4_O2_1,ec_co_C2_N2_2,ec_co_N2_N2_2,ec_co_N2_N2_1,ec_co_O2_O2_1,ec_co_C2_S2_1,ec_co_S2_S2_1,ec_co_C3_S2_1,ec_in_O2_C3_1,ec_in_C2_C2_1,ec_in_C3_C2_1,ec_in_C3_C3_1,ec_in_C2_O2_1,ec_in_C2_C2_2,ec_in_C2_C3_1,ec_in_C3_C2_2,ec_in_C2_C3_2,ec_in_O2_C2_1,ec_in_C3_O2_1,ec_in_C3_N2_1,ec_in_N2_C3_1,ec_in_C2_N2_1,ec_in_O2_O2_1,ec_ex_C3_C2_1,ec_ex_C2_O1_1,ec_ex_C2_C2_1,ec_ex_C2_C1_1,ec_ex_C3_O1_1,ec_ex_C3_O1_2,ec_ex_C2_O1_2,ec_ex_C4_C1_1,ec_ex_C3_C1_1,ec_ex_C3_C2_2,ec_ex_C3_C3_1,ec_ex_C3_C1_2,ec_ex_C4_O1_1,ec_ex_O2_C1_1,ec_ex_C3_O2_1,ec_ex_C2_C2_2,ec_ex_C3_N1_1,ec_ex_C2_C1_2,ec_ex_C2_C3_1,ec_ex_C4_C2_1,ec_ex_C2_C3_2,ec_ex_N2_C2_2,ec_ex_O2_C2_1,ec_ex_N3_C2_1,ec_ex_C2_N1_3,ec_ex_N3_C1_1,ec_ex_N2_C1_1,ec_ex_C3_N3_1,ec_ex_C3_N2_1,ec_ex_O2_C3_1,ec_ex_C2_O2_1,ec_ex_N2_N1_1,ec_ex_S2_C1_1,ec_ex_C3_S2_1,ec_ex_N2_O1_2,ec_ex_C3_C4_1,ec_ex_O2_O1_1,ec_ex_C4_O2_1,nsH
798,9,9,0,0,122.222,0,7,2,0,0,0,0,0,4,0,0,0,0,0,2,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
21954,8,6,1,0,135,0,4,2,0,2,0,0,0,1,0,0,0,2,0,2,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
7047,10,10,0,0,122,0,8,2,0,0,0,0,0,5,0,0,0,0,0,2,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2758,11,8,1,0,123.636,0,5,1,2,3,0,0,0,0,0,0,0,0,0,1,4,1,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
6432644,28,17,6,1,121.429,0,10,6,1,6,3,2,0,2,0,0,0,1,0,6,10,0,1,0,0,0,1,3,0,2,5,0,0,0,0,0,2,5,7,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
7947,9,6,1,0,120,0,3,3,0,3,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
16134267,122,87,1,0,135.082,0,32,55,0,35,0,0,0,30,0,0,0,10,0,55,21,11,0,0,0,0,35,0,0,0,0,0,0,0,0,0,20,0,21,0,21,24,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52
7237,8,6,1,0,120,0,4,2,0,2,0,0,0,3,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
7015,13,12,1,0,121.538,0,9,3,0,1,0,0,0,6,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,4,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
8082,6,6,0,0,123.333,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
16248,15,6,4,1,140,0,2,4,0,5,3,1,0,3,0,0,0,1,0,4,2,0,0,0,0,0,1,0,1,1,4,0,1,0,1,0,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,15
11761472,28,17,5,1,125.714,0,8,7,2,7,2,2,0,0,0,0,0,1,0,7,8,0,2,0,0,0,4,2,0,2,3,0,0,0,0,0,0,3,9,0,0,2,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
7362,7,5,2,0,131.429,0,4,1,0,1,1,0,0,2,0,0,0,1,0,1,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
8749,11,6,2,0,127.273,0,4,2,0,3,1,1,0,3,0,0,0,1,0,2,4,0,0,0,0,0,1,0,0,0,2,0,1,1,0,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,1,0,0,0,10
66577029,29,17,6,1,121.379,0,10,6,1,7,2,3,0,2,0,1,0,1,0,6,10,0,1,0,0,0,1,2,0,3,6,0,0,0,0,0,2,5,7,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
7937,8,6,1,0,122.5,0,4,2,0,2,0,0,0,3,0,0,0,0,0,2,3,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
94175,24,19,2,0,125,0,10,9,0,3,2,0,0,5,0,0,0,1,0,8,9,0,0,1,1,0,1,1,1,0,2,0,0,0,0,0,1,1,8,2,0,4,1,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
7703,11,6,3,1,123.636,0,4,2,0,2,3,0,0,3,0,0,0,1,0,2,4,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
3610,14,6,6,1,125.714,0,3,3,0,3,5,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,2,5,0,0,1,0,0,0,0,0,1,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
8083,6,6,0,0,130,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
7583,13,13,0,0,123.077,0,11,2,0,0,0,0,0,6,0,0,0,0,0,2,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
442021,29,24,2,0,126.897,0,10,13,1,3,2,0,0,4,0,0,0,1,0,11,9,1,1,0,2,0,1,0,2,0,2,0,0,0,0,0,3,2,7,0,1,5,1,0,3,1,0,0,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
91884638,29,17,6,1,121.379,0,10,6,1,7,2,3,0,2,0,1,0,1,0,6,10,0,1,0,0,0,1,2,0,3,6,0,0,0,0,0,2,5,7,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
6544,10,6,1,0,124,0,3,2,1,4,0,0,0,1,0,0,0,1,0,2,3,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
159055,11,7,1,0,123.636,0,3,2,2,4,0,0,0,0,0,0,0,1,0,2,3,0,2,0,0,0,1,0,0,0,3,0,0,0,0,0,0,1,3,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
7500,8,6,2,0,120,0,5,1,0,1,1,0,0,3,0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
1065,24,19,2,0,125,0,10,9,0,3,2,0,0,5,0,0,0,1,0,8,9,0,0,1,1,0,1,1,1,0,2,0,0,0,0,0,1,1,8,2,0,4,1,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
7407,9,6,2,0,120,0,5,1,0,2,0,1,0,3,0,0,0,1,0,1,5,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
441207,54,43,1,0,129.63,0,21,19,3,11,0,0,0,1,0,0,0,1,0,19,14,7,3,0,0,0,6,0,0,0,5,0,0,0,0,0,1,4,15,0,13,8,0,1,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64
6492,10,10,0,0,120,0,6,4,0,0,0,0,0,2,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
6641,20,16,1,0,124,0,12,2,2,4,0,0,0,6,0,0,0,0,0,2,10,2,2,0,0,0,0,0,0,0,4,0,0,0,0,0,2,4,2,4,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
12242824,11,7,1,0,123.636,0,3,2,2,4,0,0,0,0,0,0,0,0,0,2,3,0,2,0,0,0,1,0,0,0,3,0,0,0,0,0,0,1,3,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
6616,10,7,1,0,120,0,3,3,1,3,0,0,0,0,0,0,0,1,0,3,3,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,4,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
5054,8,6,1,0,130,0,4,2,0,2,0,0,0,3,0,0,0,0,0,2,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2345,16,15,1,0,125,0,12,3,0,1,0,0,0,6,0,0,0,1,0,3,11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,4,3,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
16043,12,6,2,0,126.667,0,3,3,0,5,0,0,1,3,0,0,0,0,0,3,3,0,0,0,0,0,2,0,0,0,3,0,0,0,0,1,1,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14
12456033,9,7,2,0,120,0,4,3,0,1,1,0,0,1,0,0,0,1,0,3,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
6540731,29,17,6,1,121.379,0,10,6,1,7,2,3,0,2,0,1,0,1,0,6,10,0,1,0,0,0,1,2,0,3,6,0,0,0,0,0,2,5,7,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
7923,7,5,1,0,137.143,0,3,2,0,2,0,0,0,1,0,0,0,2,0,2,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1549040,11,6,3,1,123.636,0,4,2,0,2,3,0,0,3,0,0,0,1,0,2,4,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
2537,11,7,1,0,123.636,0,3,2,2,4,0,0,0,0,0,0,0,1,0,2,3,0,2,0,0,0,1,0,0,0,3,0,0,0,0,0,0,1,3,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
949,9,6,2,0,122.222,0,5,1,0,2,0,1,0,3,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,11
7975,7,6,1,0,122.857,0,5,1,0,1,0,0,0,3,0,0,0,0,0,1,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
7057,11,10,1,0,121.818,0,7,3,0,1,0,0,0,5,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
6372069,29,17,6,1,121.379,0,10,6,1,7,2,3,0,2,0,1,0,1,0,6,10,0,1,0,0,0,1,2,0,3,6,0,0,0,0,0,2,5,7,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
10364,11,6,2,0,123.636,0,3,3,0,4,0,1,0,3,0,0,0,0,0,3,3,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,1,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
7965,7,6,1,0,122.857,0,5,1,0,1,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
2244,13,6,3,1,132.308,0,4,2,0,4,1,2,0,3,0,0,0,2,0,2,4,0,0,0,0,0,3,0,1,2,1,0,0,0,0,0,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8
6781,16,6,4,2,130,0,4,2,0,4,4,2,0,3,0,0,0,2,0,2,4,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
134129492,122,87,1,0,135.082,0,32,55,0,35,0,0,0,30,0,0,0,10,0,55,21,11,0,0,0,0,35,0,0,0,0,0,0,0,0,0,20,0,21,0,21,24,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52
8030,5,5,0,0,160,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
440968,10,7,1,0,120,0,3,3,1,3,0,0,0,1,0,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
6040503,14,9,4,1,128.571,0,6,3,0,2,2,1,0,3,0,1,0,1,0,3,4,2,0,0,0,0,1,2,0,1,1,0,0,0,0,0,1,0,3,1,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
227,10,6,2,0,130,0,4,2,0,3,0,1,0,3,0,0,0,1,0,2,4,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
