CID,na_in_C4,LeafAC_O2_C4_1,na_ex_Cl1,LeafAC_C4_C4_1,LeafAC_O2_C4_2,dg_in_1,C4_2_N3_3_1,na_ex_Br1,C4_3_C4_3_2,C4_2_N3_2_1,na_ex_S2,C4_2_C4_2_1,na_ex_F1,FC_3_C4_0_/_/_0,FC_10_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0,LeafAC_O2_N3_2,ms,FC_25_C4_0_C4_1_O2_2_O2_2_H1_3_/_1_2_1_1_/_0_0_0_0_0,C4_2_O2_2_1,N3_3_N3_3_1,LeafAC_C4_C4_2,dg_in_4,FC_61_C4_0_H1_1_H1_1_N3_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0,LeafAC_C4_S2_1,C4_4_C4_4_1,na_ex_O2,FC_37_C4_0_O2_1_N3_1_H1_2_C4_2_H1_3_H1_3_H1_3_/_2_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0,FC_66_C4_0_H1_1_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_2_1_1_1_1_1_/_0_0_0_0_0_0_0_0,LeafAC_C4_C4_3,FC_94_C4_0_O2_1_C4_1_H1_2_H1_2_H1_2_/_2_1_1_1_1_/_0_0_0_0_0_0
7434,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.145331,0.0,0.0,0,0.0,0.0,0,0,0.0,0.545455,0,0,0,0
7422,0.166667,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619,0.0,0.0,0.0,0.333333,0.0740018,0.0,0.0,0,0.0,0.0,0,0,0.0,0.181818,0,0,0,0
8489,0.166667,0.0,0.0833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619,0.0,0.0,0.0,0.333333,0.134172,0.0,0.0,0,0.0,0.0,0,0,0.0,0.181818,0,0,0,0
8497,0.166667,0.0909091,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.047619,0.0,0.0,0.0,0.333333,0.10735,0.5,0.0,0,0.0,0.0,0,0,0.0,0.363636,0,0,0,0
7452,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619,0.0,0.0,0.0,0.666667,0.120134,0.0,0.0,0,0.0,0.0,0,0,0.0,0.363636,0,0,0,0
7423,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619,0.0,0.0,0.0,0.333333,0.0847012,0.0,0.0,0,0.0,0.0,0,0,0.0,0.181818,0,0,0,0
11137,0.166667,0.0909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619,0.0,0.0,0.0,0.333333,0.096827,0.0,0.0,0,0.0,0.0,0,0,0.0,0.272727,0,0,0,0
7473,0.166667,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619,0.0,0.0,0.0,0.333333,0.0740018,0.0,0.0,0,0.0,0.0,0,0,0.0,0.181818,0,0,0,0
5959,0.25,0.181818,0.166667,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.047619,0.0,0.0833333,0.0,0.333333,0.112339,0.0,0.0,0,0.0,0.0,0,0,0.0,0.454545,0,0,0,0
7474,0.166667,0.0,0.0833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619,0.0,0.0,0.0,0.333333,0.134172,0.0,0.0,0,0.0,0.0,0,0,0.0,0.181818,0,0,0,0
6108,0.166667,0.0909091,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.047619,0.0,0.0,0.0,0.333333,0.10735,0.5,0.0,0,0.0,0.0,0,0,0.0,0.363636,0,0,0,0
7492,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619,0.0,0.0,0.0,0.666667,0.120134,0.0,0.0,0,0.0,0.0,0,0,0.0,0.363636,0,0,0,0
7475,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619,0.0,0.0,0.0,0.333333,0.0847012,0.0,0.0,0,0.0,0.0,0,0,0.0,0.181818,0,0,0,0
7691,0.166667,0.0,0.0,0.1,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.047619,0.0,0.0833333,0.0,0.333333,0.0836888,0.0,0.0,0,0.0,0.0,0,0,0.0,0.272727,0,0,0,0
15787,0.333333,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.047619,0.0,0.166667,0.0,0.333333,0.136235,0.0,0.0,0,0.0,0.0,0,0,0.0,0.181818,0,0,0,0
7485,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619,0.0,0.0,0.0,0.333333,0.082339,0.0,0.0,0,0.0,0.0,0,0,0.0,0.272727,0,0,0,0
980,0.166667,0.0909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619,0.0,0.0,0.0,0.333333,0.096827,0.0,0.0,0,0.0,0.0,0,0,0.0,0.272727,0,0,0,0
991,0.166667,0.0,0.0,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.047619,0.0,0.0833333,0.0,0.333333,0.0935003,0.0,0.0,0,0.0,0.0,0,0,0.0,0.181818,0,0,0,0
4130,0.166667,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.047619,0.0,0.0833333,0.0,0.333333,0.112793,0.0,0.0,0,0.0,0.0,0,0,0.0,0.363636,0,0,0,0
7416,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.0,0.0,0.333333,0.0877382,0.0,0.0,0,0.0,0.0,0,0,0.0,0.181818,0,0,0,0
10195,0.111111,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.139661,0.0,0.0,0,0.0,0.0,0,0,0.0,0.454545,0,0,0,0
31593,0.333333,0.0,0.0,0.0,0.25,0.0,0.285714,0.0,0.0,0.5,0.0,0.0952381,0.0,0.0833333,0.0,0.333333,0.0802054,0.0,0.0,0,0.0,0.0,0,0,0.0,0.272727,0,0,0,0
4173,0.111111,0.0909091,0.0,0.1,0.0,0.25,0.142857,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.333333,0.0755899,0.0,0.0,0,0.0,0.0,0,0,0.0,0.272727,0,0,0,0
6478035,0.138889,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.047619,0.0,0.0833333,0.0,0.333333,0.118244,0.0,0.0,0,0.0,0.0,0,0,0.0,0.272727,0,0,0,0
6478035,0.138889,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.047619,0.0,0.0833333,0.0,0.333333,0.118244,0.0,0.0,0,0.0,0.0,0,0,0.0,0.272727,0,0,0,0
6478035,0.138889,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.047619,0.0,0.0833333,0.0,0.333333,0.118244,0.0,0.0,0,0.0,0.0,0,0,0.0,0.272727,0,0,0,0
6478035,0.138889,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.047619,0.0,0.0833333,0.0,0.333333,0.118244,0.0,0.0,0,0.0,0.0,0,0,0.0,0.272727,0,0,0,0
6604200,0.222222,0.0,0.0,0.0,0.5,0.0,0.142857,0.0,0.0,0.0,0.0,0.047619,0.0,0.0833333,0.0,0.333333,0.117258,0.0,0.0,0,0.0,0.0,0,0,0.0,0.363636,0,0,0,0
6093,0.166667,0.0,0.0,0.0,0.25,0.0,0.142857,0.0,0.0,0.5,0.0,0.047619,0.0,0.0833333,0.0,0.333333,0.123913,0.0,0.0,0,0.0,0.0,0,0,0.0,0.272727,0,0,0,0
6883,0.166667,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.107536,0.0,1.0,0,0.0,0.0,0,0,0.0,0.363636,0,0,0,0
13926,0.388889,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.190476,0.0,0.333333,0.0,0.0,0.0837926,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
13926,0.388889,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.190476,0.0,0.333333,0.0,0.0,0.0837926,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
13926,0.388889,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.190476,0.0,0.333333,0.0,0.0,0.0837926,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
13926,0.388889,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.190476,0.0,0.333333,0.0,0.0,0.0837926,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
54675776,0.5,0.454545,0.0,0.1,0.75,0.0,0.0,0.0,0.5,0.0,0.0,0.047619,0.0,0.25,0.0,0.0,0.0715404,0.0,0.0,0,0.0,0.0,0,0,0.0,0.727273,0,0,0,0
54675779,0.5,0.545455,0.0,0.1,0.75,0.0,0.0,0.0,0.5,0.0,0.0,0.047619,0.0,0.25,0.0,0.0,0.0742164,0.0,0.0,0,0.0,0.0,0,0,0.0,0.818182,0,0,0,0
54671203,0.5,0.454545,0.0,0.1,0.75,0.0,0.0,0.0,0.5,0.0,0.0,0.047619,0.0,0.25,0.0,0.0,0.0715404,0.0,0.0,0,0.0,0.0,0,0,0.0,0.727273,0,0,0,0
7042,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.0,0.0,0.0,0.0944873,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
7505,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.0,0.0,0.0,0.0714366,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
5324707,0.0555556,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.047619,0.0,0.0,0.0,0.0,0.0394563,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0
5324707,0.0555556,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.047619,0.0,0.0,0.0,0.0,0.0394563,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0
5324707,0.0555556,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.047619,0.0,0.0,0.0,0.0,0.0394563,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0
5324707,0.0555556,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.047619,0.0,0.0,0.0,0.0,0.0394563,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0
656516,0.5,0.636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.0833333,0.0,0.0,0.0680858,0.0,0.5,0,0.0,0.0,0,0,0.0,0.636364,0,0,0,0
47326,0.472222,0.0,0.0,0.4,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.25,0.0,0.0,0.0563067,0.0,0.0,0,0.0,0.0,0,0,0.0714286,0.0909091,0,0,0,0
7622,0.166667,0.0,0.0,0.3,0.0,0.75,0.428571,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,1.0,0.0,0.00911128,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
7616,0.0833333,0.0,0.0,0.3,0.0,0.75,0.428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00888268,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
2160,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.333333,0.0,0.416667,0.0,0.0,0.0406786,0.0,0.0,0,0.0,0.0,1,0,0.0,0.0,0,0,0,0
667477,0.472222,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.285714,0.0,0.416667,0.0,0.0,0.0472437,0.0,0.5,0,0.0,0.0,1,0,0.0,0.0,0,0,0,0
667477,0.472222,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.285714,0.0,0.416667,0.0,0.0,0.0472437,0.0,0.5,0,0.0,0.0,1,0,0.0,0.0,0,0,0,0
667477,0.472222,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.285714,0.0,0.416667,0.0,0.0,0.0472437,0.0,0.5,0,0.0,0.0,1,0,0.0,0.0,0,0,0,0
667477,0.472222,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.285714,0.0,0.416667,0.0,0.0,0.0472437,0.0,0.5,0,0.0,0.0,1,0,0.0,0.0,0,0,0,0
5587,0.388889,0.0,0.0,0.0,0.0,0.25,0.285714,0.0,0.0,0.0,0.0,0.238095,0.0,0.166667,0.0,0.0,0.0421818,0.0,0.0,0,0.0,0.0,1,0,0.0,0.0,0,0,0,0
3025,0.388889,0.0,0.0,0.3,0.25,0.5,0.142857,0.0,0.0,0.25,0.0,0.190476,0.0,0.333333,0.333333,0.0,0.0417444,0.0,0.5,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
4914,0.25,0.0,0.0,0.2,0.25,0.25,0.142857,0.0,0.0,0.0,0.0,0.0952381,0.0,0.0833333,0.0,0.0,0.0422457,0.0,0.5,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
7183,0.25,0.0,0.0,0.3,0.25,0.5,0.142857,0.0,0.0,0.0,0.0,0.0952381,0.0,0.166667,0.0,0.0,0.0409445,0.0,0.5,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
8416,0.222222,0.181818,0.0,0.0,0.0,0.5,0.285714,0.0,0.0,0.0,0.0,0.0952381,0.0,0.0833333,0.0,0.0,0.0438691,0.0,0.0,0,0.0,0.0,0,0,0.0,0.181818,0,0,0,0
7061,0.166667,0.0,0.0,0.2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.0833333,0.0,0.0,0.0300075,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
8471,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00846705,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
3676,0.222222,0.0,0.0,0.4,0.25,0.25,0.142857,0.0,0.166667,0.0,0.0,0.047619,0.0,0.0833333,0.0,0.0,0.0350953,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
27189,0.333333,0.0,0.0,0.3,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.25,0.0,0.0,0.0466181,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
11364,0.166667,0.0,0.0,0.1,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.0833333,0.0,0.0,0.0496979,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
92326,0.388889,0.0,0.0,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.190476,0.0,0.166667,0.0,0.0,0.0483235,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
16247,0.194444,0.0,0.0,0.1,0.25,0.25,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0833333,0.0,0.0,0.0485064,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,1,0,0,0
949,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.0,0.0,0.0,0.0360402,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
135424353,0.166667,0.0,0.0,0.2,0.25,0.25,0.0,0.0,0.166667,0.0,0.0,0.047619,0.0,0.0833333,0.333333,0.0,0.0378743,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
31645,0.138889,0.0,0.0,0.2,0.25,0.25,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0833333,0.0,0.0,0.0502133,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
2123,0.0833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0419671,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
31099,0.222222,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.047619,0.0,0.166667,0.0,0.0,0.0564311,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,1,0,0,0
31099,0.222222,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.047619,0.0,0.166667,0.0,0.0,0.0564311,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,1,0,0,0
31099,0.222222,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.047619,0.0,0.166667,0.0,0.0,0.0564311,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,1,0,0,0
31099,0.222222,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.047619,0.0,0.166667,0.0,0.0,0.0564311,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,1,0,0,0
31374,0.0,0.0,0.0,0.1,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0313158,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,1
13728,0.388889,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.190476,0.0,0.166667,0.0,0.0,0.0507532,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
12437,0.0277778,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0313158,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
65174,0.333333,0.545455,0.0,0.1,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0621446,0.0,0.0,0,0.0,0.0,0,0,0.0,0.636364,0,0,0,0
36679,0.194444,0.0,0.0,0.2,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.047619,0.0,0.0833333,0.0,0.0,0.0396765,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
26576,0.361111,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.25,0.0,0.0,0.0602919,0.0,0.0,0,0.0,0.0,0,0,0.0,0.181818,0,0,0,0
7560,0.194444,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.0833333,0.0,0.0,0.0508432,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
31201,0.194444,0.0,0.0,0.2,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333,0.0,0.0,0.0463157,0.0,0.0,0,0.0,0.0,0,0,0.0,0.181818,0,0,0,0
36324,0.388889,0.0,0.0,0.4,0.0,0.0,0.285714,0.0,0.333333,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.044754,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
36324,0.388889,0.0,0.0,0.4,0.0,0.0,0.285714,0.0,0.333333,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.044754,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
36324,0.388889,0.0,0.0,0.4,0.0,0.0,0.285714,0.0,0.333333,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.044754,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
36324,0.388889,0.0,0.0,0.4,0.0,0.0,0.285714,0.0,0.333333,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.044754,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
42586,0.277778,0.0,0.0,0.3,0.5,0.5,0.0,0.0,0.166667,0.0,0.0,0.047619,0.0,0.0833333,0.0,0.0,0.0503055,0.0,0.0,0,0.0,0.0,0,0,0.0,0.363636,0,0,0,0
17534,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.190476,0.0,0.5,0.0,0.0,0.0652131,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
8640,0.277778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.166667,0.0,0.0,0.0568274,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
11352,0.361111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.333333,0.0,0.0,0.0683548,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
11369,0.166667,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.047619,0.0,0.0,0.0,0.0,0.0300075,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
7242,0.166667,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.0,0.0,0.0,0.0406534,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
227,0.166667,0.0909091,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.0,0.0,0.0,0.0740018,0.5,0.0,0,0.0,0.0,0,0,0.0,0.181818,0,0,0,0
7243,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.0,0.0,0.0,0.0492684,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
5801,0.166667,0.0909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.0,0.0,0.0,0.0590321,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
11937,0.388889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.333333,0.0,0.0,0.0619878,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
7934,0.166667,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619,0.0,0.0,0.0,0.0,0.0406534,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
7417,0.166667,0.0,0.0,0.1,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.047619,0.0,0.0,0.0,0.0,0.055982,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
7111,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.166667,0.0,0.0,0.0554464,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
7577,0.361111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.166667,0.0,0.0,0.0507346,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
7813,0.166667,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619,0.0,0.0,0.0,0.0,0.0406534,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
6270,0.194444,0.0,0.0,0.1,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.047619,0.0,0.0833333,0.0,0.0,0.0496979,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
7468,0.166667,0.0,0.0,0.1,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.047619,0.0,0.0,0.0,0.0,0.055982,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
26629,0.361111,0.0,0.0,0.1,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.285714,0.0,0.0833333,0.333333,0.0,0.036478,0.0,0.5,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
26628,0.333333,0.0,0.0,0.1,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.238095,0.0,0.0833333,0.333333,0.0,0.0385764,0.0,0.5,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
1563370,0.305556,0.0,0.0,0.1,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.190476,0.0,0.0833333,0.333333,0.0,0.0410345,0.0,0.5,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
25706,0.277778,0.0,0.0,0.1,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0833333,0.333333,0.0,0.0439535,0.0,0.5,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
2482,0.25,0.0,0.0,0.1,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.0833333,0.333333,0.0,0.0474764,0.0,0.5,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
7174,0.222222,0.0,0.0,0.1,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.047619,0.0,0.0833333,0.333333,0.0,0.0518123,0.0,0.5,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
2337,0.194444,0.0,0.0,0.1,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.047619,0.0,0.0833333,0.0,0.0,0.0572793,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
12082,0.194444,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.047619,0.0,0.0833333,0.0,0.0,0.0643864,0.0,0.0,0,0.0,0.0,0,0,0.0,0.181818,0,0,0,0
978,0.166667,0.0909091,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.047619,0.0,0.0,0.0,0.0,0.0740018,0.5,0.0,0,0.0,0.0,0,0,0.0,0.181818,0,0,0,0
7814,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619,0.0,0.0,0.0,0.0,0.0492684,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
403,0.166667,0.0909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619,0.0,0.0,0.0,0.0,0.0590321,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
6115,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.0,0.0,0.0,0.0472437,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
5284447,0.833333,0.545455,0.0,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.190476,0.0,0.0,0.0,0.0,0.0554,0.0,0.0,0,0.0,0.0,0,0,0.0,0.727273,0,0,0,0
