CID,na_in_C4,na_ex_Cl1,LeafAC_C4_C4_1,LeafAC_O2_C4_1,C4_3_C4_4_1,ms,dg_in_2,na_ex_S2,FC_10_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0,C4_2_O2_2_1,C4_2_N3_3_1,LeafAC_C4_C4_2,LeafAC_O2_C4_2,LeafAC_O2_N3_1,C4_2_C4_2_1,FC_2_C4_0_/_/_0,n_in,na_ex_C4,LeafAC_O2_P5_2,N3_2_N3_2_2,LeafAC_O2_S6_1,na_in_S2,LeafAC_F1_C4_1,na_ex_N3,FC_1_C4_0_H1_1_/_1_/_0_0,FC_16_C4_0_C4_1_O2_2_O2_2_H1_3_/_1_2_1_1_/_0_0_0_0_0,C4_2_N3_2_1,dg_in_4,FC_72_C4_0_H1_1_H1_1_N3_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0,FC_54_C4_0_H1_1_H1_1_O2_1_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0,dg_2,FC_3_C4_0_H1_1_H1_1_/_1_1_/_0_0_0,FC_62_C4_0_C4_1_N3_2_/_1_3_/_0_0_0,FC_55_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_1_1_/_0_0_0_0_0_0_0,N3_3_N3_3_1,FC_70_C4_0_H1_1_H1_1_C4_1_O2_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_2_1_1_1_1_/_0_0_0_0_0_0_0_0_0,FC_56_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_N3_2_H1_3_H1_3_/_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0,FC_20_C4_0_H1_1_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_1_/_0_0_0_0_0_0,FC_86_C4_0_H1_1_C4_1_H1_2_H1_2_/_1_2_1_1_/_0_0_0_0_0,FC_97_C4_0_O2_1_H1_2_C4_1_H1_2_H1_2_H1_2_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0,FC_66_O2_0_C4_1_O2_2_N3_2_H1_3_H1_3_/_1_2_1_1_1_/_0_0_0_0_0_0,FC_37_O2_0_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0,N3_2_S6_4_1,FC_246_C4_0_N3_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_2_1_1_1_1_1_1_1_1_/_0_1_0_0_0_0_0_0_0_0,na_ex_Br1,FC_36_P5_0_O2_1_C4_2_H1_3_H1_3_H1_3_O2_1_C4_2_H1_3_H1_3_H1_3_S2_1_/_1_1_1_1_1_1_1_1_1_1_2_/_0_0_0_0_0_0_0_0_0_0_0_0,FC_44_C4_0_H1_1_C4_1_O2_2_O2_2_H1_3_/_1_1_2_1_1_/_0_0_0_0_0_0,FC_101_C4_0_H1_1_H1_1_C4_1_O2_2_H1_3_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0,FC_132_C4_0_H1_1_N3_1_H1_2_H1_2_/_1_1_1_1_/_0_0_0_0_0,FC_22_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_O2_2_H1_3_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0,FC_75_C4_0_H1_1_H1_1_C4_1_H1_2_O2_2_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0,FC_8_C4_0_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_/_0_0_0_0_0,LeafAC_C4_O2_1,O2_2_O2_2_1,C4_3_C4_3_1,FC_23_C4_0_Br1_1_/_1_/_0_0,rank,FC_140_O2_0_N3_1_O2_2_O2_2_/_1_1_2_/_0_1_-1_0,FC_159_C4_0_O2_1_H1_2_C4_1_H1_2_H1_2_H1_2_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0,FC_15_S2_0_/_/_0,FC_95_N3_0_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0,C4_3_N3_2_1,C4_2_C4_3_2
10485,0.0,0.0,0.5,0.0,0.0,0.19666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.444444,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.25,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0
10486,0.0,0.1,0.5,0.0,0.0,0.0857428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.444444,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0
10507,0.777778,0.0,0.833333,0.25,0.5,0.075322,0.608696,0.0,0.0,0.125,0.0,0.0,0.75,0.0,0.214286,0.1,0.733333,0.666667,0,0,0,0.0,0.0,0.0,0.266667,0.0,0.0,0.0,0,0.0,0.458333,0.615385,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.333333,0.0,0,0.333333,0.0,0.571429,0,0,0.0,0,0.0,0.125
10518,0.407407,0.0,0.166667,0.0,0.375,0.0977623,0.478261,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.357143,0.1,0.433333,0.222222,0,0,0,0.0,0.0,0.0,0.0666667,0.0,0.0,0.0,0,0.0,0.333333,0.384615,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.285714,0,0,0.0,0,0.666667,0.125
10522,0.518519,0.2,0.166667,0.125,0.375,0.179262,0.478261,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.142857,0.2,0.5,0.222222,0,0,0,0.0,0.0,0.0,0.533333,0.0,0.0,0.0,0,0.0,0.375,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.285714,0,0,0.0,0,0.0,0.5
10553,0.0,0.0,0.5,0.0,0.0,0.0182785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.555556,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.333333,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0
10566,0.0,0.0,0.333333,0.0,0.0,0.0342722,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.666667,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0
262,0.0,0.0,0.333333,0.25,0.0,0.0517198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.444444,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0
68194,0.333333,0.0,0.166667,0.0,0.0,0.190678,0.478261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714286,0.2,0.433333,0.111111,0,0,0,0.333333,0.0,0.333333,0.333333,0.0,0.0,0.0,0,0.0,0.333333,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.166667,0.0,0,0.0,0.0,0.285714,0,0,0.333333,0,0.333333,0.375
5343,0.37037,0.0,0.333333,0.0,0.0,0.1494,0.521739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714286,0.2,0.466667,0.222222,0,0,0,0.0,0.0,0.333333,0.333333,0.0,0.0,0.0,0,0.0,0.333333,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.333333,0.0,0,0.0,0.0,0.285714,0,0,0.0,0,0.5,0.375
487,0.037037,0.0,0.166667,0.25,0.0,0.149551,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0333333,0.333333,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0
10597,0.62963,0.0,0.166667,0.125,0.25,0.0997009,0.478261,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.142857,0.4,0.566667,0.111111,0,0,0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.375,0.307692,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.166667,0.0,0,0.222222,0.0,0.571429,0,0,0.0,0,0.0,0.125
10601,0.148148,0.0,0.166667,0.0,0.0,0.118175,0.217391,0.0,0.0,0.125,0.0,0.0,0.5,0.0,0.0714286,0.0,0.166667,0.222222,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.125,0.153846,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.111111,0.0,0.142857,0,0,0.0,0,0.0,0.0
2363,0.703704,0.0,0.0,0.125,0.0,0.133254,0.608696,0.0,0.0,0.375,0.0,0.0,0.25,0.0,0.0,0.5,0.733333,0.333333,0,0,0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.375,0.230769,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.75,0,0.888889,0.0,0.714286,0,0,0.0,0,0.0,0.375
68213,0.481481,0.0,0.0,0.625,0.0,0.170695,0.478261,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.2,0.433333,0.0,0,0,0,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0,0.0,0.208333,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.333333,0.0,0.285714,0,0,0.0,0,0.0,0.375
122903,0.185185,0.0,0.333333,0.0,0.0,0.148554,0.26087,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.2,0.333333,0,0,0,0.0,0.0,0.0,0.0666667,0.0,0.0,0.0,0,0.0,0.0833333,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.166667,0.0,0,0.222222,0.0,0.142857,0,0,0.0,0,0.0,0.125
10666,0.185185,0.0,0.0,0.0,0.0,0.141575,0.26087,0.0,0.0,0.0,0.142857,0.0,0.25,0.0,0.0,0.0,0.2,0.333333,0,0,0,0.0,0.0,0.333333,0.133333,0.0,0.0,0.0,0,0.0,0.0833333,0.0,0.5,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.25,0,0.111111,0.0,0.142857,0,0,0.0,0,0.0,0.0
5335,0.555556,0.0,0.0,0.0,0.0,0.159798,0.652174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.285714,0.3,0.633333,0.0,0,0,0,0.0,0.0,0.333333,0.733333,0.0,0.0,0.0,0,0.0,0.541667,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.428571,0,0,0.0,0,0.166667,0.5
10686,0.222222,0.0,0.5,0.0,0.0,0.0548355,0.26087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714286,0.0,0.2,0.333333,0,0,0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0,0.0,0.125,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.5,0.0,0,0.111111,0.0,0.142857,0,0,0.0,0,0.0,0.125
10687,0.222222,0.0,0.333333,0.125,0.0,0.0794983,0.26087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714286,0.0,0.2,0.222222,0,0,0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0,0.0,0.125,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.333333,0.0,0,0.111111,0.0,0.142857,0,0,0.0,0,0.0,0.125
604,0.148148,0.0,0.0,0.75,0.0,0.129013,0.0869565,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.133333,0.222222,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.333333,0.0,0.0,0,0,0.0,0,0.0,0.0
10698,0.222222,0.0,0.5,0.125,0.0,0.0711502,0.26087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.333333,0,0,0,0.0,0.0,0.0,0.133333,0.0,0.0,0.0,0,0.0,0.0833333,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.5,0.0,0,0.111111,0.0,0.142857,0,0,0.0,0,0.0,0.25
10706,0.222222,0.0,0.166667,0.375,0.0,0.148554,0.26087,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.2,0.222222,0,0,0,0.0,0.0,0.0,0.133333,0.0,0.0,0.0,0,0.0,0.0833333,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.111111,0.0,0.142857,0,0,0.0,0,0.0,0.0
10707,0.222222,0.0,0.0,0.0,0.0,0.221834,0.26087,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.142857,0.0,0.2,0.0,0,0,0,0.0,0.0,0.666667,0.266667,0.0,0.0,0.0,0,0.0,0.166667,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.111111,0.0,0.142857,0,0,0.0,0,0.0,0.25
10708,0.222222,0.0,0.0,0.375,0.0,0.204387,0.26087,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.2,0.333333,0,0,0,0.0,0.0,0.0,0.2,0.75,0.0,0.0,0,0.0,0.125,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.142857,0,0,0.0,0,0.0,0.125
10709,0.222222,0.0,0.0,0.125,0.0,0.244792,0.26087,0.0,0.0,0.0,0.0,0.0,0.25,0.666667,0.0,0.0,0.2,0.111111,0,0,0,0.0,0.0,0.666667,0.2,0.25,0.0,0.0,0,0.0,0.125,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.142857,0,0,0.0,0,0.0,0.125
10731,0.518519,0.0,0.0,0.125,0.0,0.126221,0.434783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.214286,0.4,0.466667,0.0,0,0,0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0,0.0,0.375,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.333333,0.0,0.428571,0,0,0.0,0,0.0,0.375
10740,0.481481,0.0,0.0,0.0,0.0,0.0970166,0.478261,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.285714,0.2,0.433333,0.111111,0,0,0,0.0,0.0,0.0,0.666667,0.0,0.0,0.0,0,0.0,0.416667,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.222222,0.0,0.285714,0,0,0.0,0,0.0,0.25
3371,0.444444,0.0,0.0,0.125,0.0,0.182286,0.478261,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.214286,0.2,0.433333,0.222222,0,0,0,0.0,0.375,0.0,0.533333,0.25,0.0,0.0,0,0.0,0.375,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.111111,0.0,0.285714,0,0,0.0,0,0.333333,0.5
4107,0.333333,0.0,0.0,0.125,0.0,0.118239,0.391304,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.142857,0.1,0.366667,0.222222,0,0,0,0.0,0.0,0.333333,0.266667,0.0,0.0,0.0,0,0.0,0.333333,0.153846,0.0,0.0,0,0,0.0,0.0,0.0,0,0.5,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.25,0,0.111111,0.0,0.142857,0,0,0.0,0,0.0,0.25
10777,0.222222,0.1,0.166667,0.0,0.0,0.166553,0.217391,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.142857,0.1,0.233333,0.222222,0,0,0,0.0,0.0,0.0,0.266667,0.0,0.0,0.0,0,0.0,0.208333,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.111111,0.0,0.142857,0,0,0.0,0,0.166667,0.25
68290,0.0740741,0.0,0.666667,0.0,0.0,0.0380525,0.0434783,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.1,0.777778,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0416667,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0
10797,0.148148,0.0,0.166667,0.0,0.0,0.093885,0.217391,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0714286,0.0,0.166667,0.111111,0,0,0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0,0.0,0.166667,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.166667,0.0,0,0.0,0.0,0.142857,0,0,0.0,0,0.0,0.125
10800,0.222222,0.0,0.166667,0.125,0.0,0.200897,0.26087,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.0,0.0,0.2,0.111111,0,0,0,0.0,0.0,0.666667,0.133333,0.0,0.0,0.0,0,0.0,0.0833333,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.166667,0.0,0,0.111111,0.0,0.142857,0,0,0.0,0,0.0,0.25
10811,0.296296,0.0,0.5,0.0,0.0,0.15786,0.478261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714286,0.2,0.433333,0.444444,0,0,0,0.333333,0.0,0.333333,0.266667,0.0,0.0,0.0,0,0.0,0.333333,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.285714,0,0,0.333333,0,0.166667,0.25
447,0.222222,0.1,0.0,0.125,0.0,0.219276,0.26087,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0714286,0.0,0.2,0.111111,0,0,0,0.0,0.0,0.0,0.266667,0.25,0.0,0.0,0,0.0,0.166667,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.142857,0,0,0.0,0,0.0,0.25
10813,0.148148,0.1,0.166667,0.0,0.0,0.140246,0.26087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.333333,0,0,0,0.0,0.0,0.333333,0.0666667,0.0,0.0,0.0,0,0.0,0.125,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.166667,0.0,0,0.0,0.0,0.142857,0,0,0.0,0,0.333333,0.125
10820,0.222222,0.0,0.333333,0.125,0.0,0.093885,0.26087,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0714286,0.0,0.2,0.444444,0,0,0,0.0,0.0,0.0,0.266667,0.25,0.0,0.0,0,0.0,0.166667,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.142857,0,0,0.0,0,0.0,0.25
10821,0.222222,0.0,0.0,0.0,0.0,0.109671,0.26087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.2,0.222222,0,0,0,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0,0.0,0.208333,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.142857,0,0,0.0,0,0.0,0.125
10822,0.185185,0.0,0.166667,0.0,0.0,0.0750689,0.26087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714286,0.0,0.2,0.222222,0,0,0,0.0,0.0,0.0,0.266667,0.0,0.166667,0.0,0,0.0,0.208333,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.142857,0,0,0.0,0,0.0,0.125
10823,0.185185,0.0,0.166667,0.0,0.0,0.0750689,0.26087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714286,0.0,0.2,0.222222,0,0,0,0.0,0.0,0.0,0.266667,0.0,0.166667,0.0,0,0.0,0.208333,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.142857,0,0,0.0,0,0.0,0.125
10843,0.222222,0.0,0.333333,0.0,0.0,0.0917701,0.217391,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0714286,0.1,0.233333,0.333333,0,0,0,0.0,0.0,0.0,0.266667,0.0,0.0,0.0,0,0.0,0.208333,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.166667,0.0,0,0.0,0.0,0.142857,0,0,0.0,0,0.166667,0.25
10853,0.259259,0.0,0.0,0.0,0.0,0.104686,0.26087,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.142857,0.1,0.266667,0.111111,0,0,0,0.0,0.0,0.333333,0.333333,0.0,0.166667,0.0,0,0.0,0.291667,0.0769231,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.142857,0,0,0.0,0,0.0,0.125
68313,0.296296,0.0,0.0,0.125,0.0,0.0686828,0.26087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.1,0.266667,0.222222,0,0,0,0.0,0.0,0.333333,0.266667,0.0,0.0,0.0,1,0.0,0.25,0.0769231,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.142857,0,0,0.0,0,0.0,0.25
10876,0.222222,0.0,0.0,0.125,0.0,0.156406,0.217391,0.0,0.0,0.125,0.0,0.0,0.25,0.0,0.0714286,0.1,0.233333,0.111111,0,0,0,0.0,0.0,0.0,0.266667,0.0,0.0,0.0,0,0.0,0.25,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.5,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.142857,0,0,0.0,0,0.0,0.125
10882,0.111111,0.0,0.333333,0.0,0.0,0.0526681,0.0869565,0.0,0.333333,0.0,0.0,0.0,0.25,0.0,0.0714286,0.0,0.133333,0.444444,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.125,0.0769231,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0
10884,0.0740741,0.0,0.5,0.0,0.0,0.0578265,0.0869565,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.133333,0.555556,0,0,0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0,0.0,0.125,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.166667,0.0
10890,0.185185,0.0,0.333333,0.0,0.0,0.045553,0.173913,0.0,0.666667,0.125,0.0,0.0,0.25,0.0,0.142857,0.0,0.2,0.444444,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.208333,0.153846,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0
10892,0.222222,0.0,0.0,0.0,0.0,0.186939,0.26087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714286,0.0,0.2,0.0,0,0,0,0.0,0.25,0.0,0.266667,0.0,0.0,0.0,0,0.0,0.166667,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.142857,0,0,0.0,0,0.0,0.25
