CID,na_in_C4,na_ex_Cl1,LeafAC_O2_C4_1,LeafAC_C4_C4_1,LeafAC_O2_C4_2,ms,FC_10_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0,C4_2_N3_2_1,C4_2_N3_3_1,FC_3_C4_0_/_/_0,C4_2_C4_2_1,na_ex_S2,C4_2_O2_2_1,LeafAC_C4_C4_2,LeafAC_O2_N3_2,LeafAC_C4_Si4_1,n_in,LeafAC_F1_C4_1,LeafAC_Br1_C4_1,FC_20_C4_0_C4_1_O2_2_O2_2_H1_3_/_1_2_1_1_/_0_0_0_0_0,na_ex_I1,na_in_S2,C4_4_C4_4_1,C4_3_N3_3_1,LeafAC_C4_C4_3,dg_in_4,FC_1_C4_0_H1_1_/_1_/_0_0,dg_2,FC_58_C4_0_H1_1_H1_1_N3_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0,FC_2_C4_0_H1_1_H1_1_/_1_1_/_0_0_0
40496,0.333333,0.5,0.0,0.0,0.0,0.231285,0.0,0.0,0.0,0.166667,0.0322581,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173913,0.125,0,0.0
40496,0.333333,0.5,0.0,0.0,0.0,0.231285,0.0,0.0,0.0,0.166667,0.0322581,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173913,0.125,0,0.0
40496,0.333333,0.5,0.0,0.0,0.0,0.231285,0.0,0.0,0.0,0.166667,0.0322581,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173913,0.125,0,0.0
40496,0.333333,0.5,0.0,0.0,0.0,0.231285,0.0,0.0,0.0,0.166667,0.0322581,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173913,0.125,0,0.0
40496,0.333333,0.5,0.0,0.0,0.0,0.231285,0.0,0.0,0.0,0.166667,0.0322581,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173913,0.125,0,0.0
36188,0.333333,0.416667,0.0,0.0,0.0,0.201737,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.217391,0.15625,0,0.0
36188,0.333333,0.416667,0.0,0.0,0.0,0.201737,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.217391,0.15625,0,0.0
36188,0.333333,0.416667,0.0,0.0,0.0,0.201737,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.217391,0.15625,0,0.0
36188,0.333333,0.416667,0.0,0.0,0.0,0.201737,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.217391,0.15625,0,0.0
41363,0.333333,0.5,0.0,0.0,0.0,0.231285,0.0,0.0,0.0,0.166667,0.0322581,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173913,0.125,0,0.0
41363,0.333333,0.5,0.0,0.0,0.0,0.231285,0.0,0.0,0.0,0.166667,0.0322581,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173913,0.125,0,0.0
41363,0.333333,0.5,0.0,0.0,0.0,0.231285,0.0,0.0,0.0,0.166667,0.0322581,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173913,0.125,0,0.0
41363,0.333333,0.5,0.0,0.0,0.0,0.231285,0.0,0.0,0.0,0.166667,0.0322581,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173913,0.125,0,0.0
50590,0.388889,0.0833333,0.0,0.0,0.333333,0.0817091,0.0,0.0,0.0,0.0833333,0.0967742,0.0,0.166667,0.0,0.0,0.0,0.372093,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.26087,0.28125,0,0.133333
75449,0.166667,0.0833333,0.0,0.0,0.0,0.15037,0.0,0.0,0.0,0.0833333,0.0322581,0.5,0.0,0.0,0.0,0.0,0.162791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173913,0.15625,0,0.0
20349,0.333333,0.0833333,0.0,0.0,0.0,0.0921027,0.0,0.0,0.0,0.166667,0.0967742,0.0,0.0,0.0,0.0,0.0,0.325581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.391304,0.34375,0,0.0
75900,0.333333,0.0833333,0.0,0.0,0.0,0.0896515,0.0,0.0,0.0,0.166667,0.129032,0.0,0.0,0.0,0.0,0.0,0.302326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.391304,0.3125,0,0.0
8305,0.333333,0.333333,0.0,0.0,0.0,0.190508,0.0,0.0,0.0,0.166667,0.0322581,0.0,0.0,0.0,0.0,0.0,0.302326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26087,0.1875,0,0.0
91724,0.277778,0.166667,0.0,0.0,0.0,0.134802,0.0,0.333333,0.0,0.166667,0.0322581,0.0,0.0,0.0,0.0,0.0,0.255814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.217391,0.1875,0,0.0
86138,0.5,0.0833333,0.0,0.0,0.0,0.0767619,0.0,0.166667,0.285714,0.166667,0.129032,0.0,0.0,0.0,0.0,0.0,0.488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.478261,0.5,0,0.1
36342,0.333333,0.166667,0.0,0.0,0.0,0.11309,0.0,0.0,0.0,0.166667,0.0967742,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.347826,0.25,0,0.0
36342,0.333333,0.166667,0.0,0.0,0.0,0.11309,0.0,0.0,0.0,0.166667,0.0967742,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.347826,0.25,0,0.0
36342,0.333333,0.166667,0.0,0.0,0.0,0.11309,0.0,0.0,0.0,0.166667,0.0967742,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.347826,0.25,0,0.0
36342,0.333333,0.166667,0.0,0.0,0.0,0.11309,0.0,0.0,0.0,0.166667,0.0967742,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.347826,0.25,0,0.0
36342,0.333333,0.166667,0.0,0.0,0.0,0.11309,0.0,0.0,0.0,0.166667,0.0967742,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.347826,0.25,0,0.0
36342,0.333333,0.166667,0.0,0.0,0.0,0.11309,0.0,0.0,0.0,0.166667,0.0967742,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.347826,0.25,0,0.0
36342,0.333333,0.166667,0.0,0.0,0.0,0.11309,0.0,0.0,0.0,0.166667,0.0967742,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.347826,0.25,0,0.0
36342,0.333333,0.166667,0.0,0.0,0.0,0.11309,0.0,0.0,0.0,0.166667,0.0967742,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.347826,0.25,0,0.0
36342,0.333333,0.166667,0.0,0.0,0.0,0.11309,0.0,0.0,0.0,0.166667,0.0967742,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.347826,0.25,0,0.0
36399,0.333333,0.166667,0.0,0.0,0.0,0.11309,0.0,0.0,0.0,0.166667,0.0645161,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.347826,0.25,0,0.0
36399,0.333333,0.166667,0.0,0.0,0.0,0.11309,0.0,0.0,0.0,0.166667,0.0645161,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.347826,0.25,0,0.0
36399,0.333333,0.166667,0.0,0.0,0.0,0.11309,0.0,0.0,0.0,0.166667,0.0645161,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.347826,0.25,0,0.0
36399,0.333333,0.166667,0.0,0.0,0.0,0.11309,0.0,0.0,0.0,0.166667,0.0645161,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.347826,0.25,0,0.0
36399,0.333333,0.166667,0.0,0.0,0.0,0.11309,0.0,0.0,0.0,0.166667,0.0645161,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.347826,0.25,0,0.0
36399,0.333333,0.166667,0.0,0.0,0.0,0.11309,0.0,0.0,0.0,0.166667,0.0645161,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.347826,0.25,0,0.0
36399,0.333333,0.166667,0.0,0.0,0.0,0.11309,0.0,0.0,0.0,0.166667,0.0645161,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.347826,0.25,0,0.0
36399,0.333333,0.166667,0.0,0.0,0.0,0.11309,0.0,0.0,0.0,0.166667,0.0645161,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.347826,0.25,0,0.0
36399,0.333333,0.166667,0.0,0.0,0.0,0.11309,0.0,0.0,0.0,0.166667,0.0645161,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.347826,0.25,0,0.0
36399,0.333333,0.166667,0.0,0.0,0.0,0.11309,0.0,0.0,0.0,0.166667,0.0645161,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.347826,0.25,0,0.0
36399,0.333333,0.166667,0.0,0.0,0.0,0.11309,0.0,0.0,0.0,0.166667,0.0645161,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.347826,0.25,0,0.0
36399,0.333333,0.166667,0.0,0.0,0.0,0.11309,0.0,0.0,0.0,0.166667,0.0645161,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.347826,0.25,0,0.0
36399,0.333333,0.166667,0.0,0.0,0.0,0.11309,0.0,0.0,0.0,0.166667,0.0645161,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.347826,0.25,0,0.0
36399,0.333333,0.166667,0.0,0.0,0.0,0.11309,0.0,0.0,0.0,0.166667,0.0645161,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.347826,0.25,0,0.0
36399,0.333333,0.166667,0.0,0.0,0.0,0.11309,0.0,0.0,0.0,0.166667,0.0645161,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.347826,0.25,0,0.0
36399,0.333333,0.166667,0.0,0.0,0.0,0.11309,0.0,0.0,0.0,0.166667,0.0645161,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.347826,0.25,0,0.0
37805,0.333333,0.25,0.0,0.0,0.0,0.142639,0.0,0.0,0.0,0.166667,0.0645161,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.304348,0.21875,0,0.0
63103,0.333333,0.333333,0.0,0.0,0.0,0.172188,0.0,0.0,0.0,0.166667,0.0322581,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26087,0.1875,0,0.0
36185,0.333333,0.333333,0.0,0.0,0.0,0.172188,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26087,0.1875,0,0.0
36185,0.333333,0.333333,0.0,0.0,0.0,0.172188,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26087,0.1875,0,0.0
36185,0.333333,0.333333,0.0,0.0,0.0,0.172188,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26087,0.1875,0,0.0
36185,0.333333,0.333333,0.0,0.0,0.0,0.172188,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26087,0.1875,0,0.0
36185,0.333333,0.333333,0.0,0.0,0.0,0.172188,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26087,0.1875,0,0.0
36185,0.333333,0.333333,0.0,0.0,0.0,0.172188,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26087,0.1875,0,0.0
36185,0.333333,0.333333,0.0,0.0,0.0,0.172188,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26087,0.1875,0,0.0
36185,0.333333,0.333333,0.0,0.0,0.0,0.172188,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26087,0.1875,0,0.0
36185,0.333333,0.333333,0.0,0.0,0.0,0.172188,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26087,0.1875,0,0.0
36185,0.333333,0.333333,0.0,0.0,0.0,0.172188,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26087,0.1875,0,0.0
36185,0.333333,0.333333,0.0,0.0,0.0,0.172188,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26087,0.1875,0,0.0
36185,0.333333,0.333333,0.0,0.0,0.0,0.172188,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26087,0.1875,0,0.0
36185,0.333333,0.333333,0.0,0.0,0.0,0.172188,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26087,0.1875,0,0.0
36185,0.333333,0.333333,0.0,0.0,0.0,0.172188,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26087,0.1875,0,0.0
36185,0.333333,0.333333,0.0,0.0,0.0,0.172188,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26087,0.1875,0,0.0
36185,0.333333,0.333333,0.0,0.0,0.0,0.172188,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26087,0.1875,0,0.0
47651,0.333333,0.416667,0.0,0.0,0.0,0.201737,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.217391,0.15625,0,0.0
47651,0.333333,0.416667,0.0,0.0,0.0,0.201737,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.217391,0.15625,0,0.0
47651,0.333333,0.416667,0.0,0.0,0.0,0.201737,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.217391,0.15625,0,0.0
47651,0.333333,0.416667,0.0,0.0,0.0,0.201737,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.217391,0.15625,0,0.0
38876,0.333333,0.333333,0.0,0.0,0.0,0.172188,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26087,0.1875,0,0.0
38876,0.333333,0.333333,0.0,0.0,0.0,0.172188,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26087,0.1875,0,0.0
38876,0.333333,0.333333,0.0,0.0,0.0,0.172188,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26087,0.1875,0,0.0
38876,0.333333,0.333333,0.0,0.0,0.0,0.172188,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26087,0.1875,0,0.0
38876,0.333333,0.333333,0.0,0.0,0.0,0.172188,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26087,0.1875,0,0.0
38876,0.333333,0.333333,0.0,0.0,0.0,0.172188,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26087,0.1875,0,0.0
38876,0.333333,0.333333,0.0,0.0,0.0,0.172188,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26087,0.1875,0,0.0
38876,0.333333,0.333333,0.0,0.0,0.0,0.172188,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26087,0.1875,0,0.0
38876,0.333333,0.333333,0.0,0.0,0.0,0.172188,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26087,0.1875,0,0.0
38876,0.333333,0.333333,0.0,0.0,0.0,0.172188,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26087,0.1875,0,0.0
38876,0.333333,0.333333,0.0,0.0,0.0,0.172188,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26087,0.1875,0,0.0
38876,0.333333,0.333333,0.0,0.0,0.0,0.172188,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26087,0.1875,0,0.0
38876,0.333333,0.333333,0.0,0.0,0.0,0.172188,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26087,0.1875,0,0.0
38876,0.333333,0.333333,0.0,0.0,0.0,0.172188,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26087,0.1875,0,0.0
38876,0.333333,0.333333,0.0,0.0,0.0,0.172188,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26087,0.1875,0,0.0
38876,0.333333,0.333333,0.0,0.0,0.0,0.172188,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26087,0.1875,0,0.0
36400,0.333333,0.333333,0.0,0.0,0.0,0.172188,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26087,0.1875,0,0.0
50100,0.333333,0.416667,0.0,0.0,0.0,0.201737,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.217391,0.15625,0,0.0
50101,0.333333,0.416667,0.0,0.0,0.0,0.201737,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.217391,0.15625,0,0.0
37250,0.333333,0.5,0.0,0.0,0.0,0.231285,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173913,0.125,0,0.0
37250,0.333333,0.5,0.0,0.0,0.0,0.231285,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173913,0.125,0,0.0
37250,0.333333,0.5,0.0,0.0,0.0,0.231285,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173913,0.125,0,0.0
37250,0.333333,0.5,0.0,0.0,0.0,0.231285,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173913,0.125,0,0.0
27588,0.333333,0.333333,0.0,0.0,0.0,0.172188,0.0,0.0,0.0,0.166667,0.0645161,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26087,0.1875,0,0.0
27588,0.333333,0.333333,0.0,0.0,0.0,0.172188,0.0,0.0,0.0,0.166667,0.0645161,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26087,0.1875,0,0.0
27588,0.333333,0.333333,0.0,0.0,0.0,0.172188,0.0,0.0,0.0,0.166667,0.0645161,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26087,0.1875,0,0.0
27588,0.333333,0.333333,0.0,0.0,0.0,0.172188,0.0,0.0,0.0,0.166667,0.0645161,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26087,0.1875,0,0.0
27588,0.333333,0.333333,0.0,0.0,0.0,0.172188,0.0,0.0,0.0,0.166667,0.0645161,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26087,0.1875,0,0.0
27588,0.333333,0.333333,0.0,0.0,0.0,0.172188,0.0,0.0,0.0,0.166667,0.0645161,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26087,0.1875,0,0.0
27588,0.333333,0.333333,0.0,0.0,0.0,0.172188,0.0,0.0,0.0,0.166667,0.0645161,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26087,0.1875,0,0.0
27588,0.333333,0.333333,0.0,0.0,0.0,0.172188,0.0,0.0,0.0,0.166667,0.0645161,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26087,0.1875,0,0.0
27588,0.333333,0.333333,0.0,0.0,0.0,0.172188,0.0,0.0,0.0,0.166667,0.0645161,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26087,0.1875,0,0.0
27588,0.333333,0.333333,0.0,0.0,0.0,0.172188,0.0,0.0,0.0,0.166667,0.0645161,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26087,0.1875,0,0.0
27588,0.333333,0.333333,0.0,0.0,0.0,0.172188,0.0,0.0,0.0,0.166667,0.0645161,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26087,0.1875,0,0.0
27588,0.333333,0.333333,0.0,0.0,0.0,0.172188,0.0,0.0,0.0,0.166667,0.0645161,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26087,0.1875,0,0.0
27588,0.333333,0.333333,0.0,0.0,0.0,0.172188,0.0,0.0,0.0,0.166667,0.0645161,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26087,0.1875,0,0.0
27588,0.333333,0.333333,0.0,0.0,0.0,0.172188,0.0,0.0,0.0,0.166667,0.0645161,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26087,0.1875,0,0.0
