CID,na_in_C4,na_ex_Cl1,LeafAC_O2_C4_1,na_ex_C4,LeafAC_O2_C4_2,ms,C4_2_N3_3_1,FC_11_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0,C4_2_N3_2_1,FC_3_C4_0_/_/_0,na_ex_S2,FC_9_O2_0_/_/_0,rank,LeafAC_C4_N3_1,na_ex_Br1,LeafAC_C4_O2_1,FC_1_C4_0_H1_1_/_1_/_0_0,LeafAC_O2_N3_2,C4_2_O2_2_1,FC_22_C4_0_C4_1_O2_2_O2_2_H1_3_/_1_2_1_1_/_0_0_0_0_0,FC_13_C4_0_N3_1_H1_2_H1_2_/_1_1_1_/_0_0_0_0,N3_3_N3_3_1,FC_67_C4_0_H1_1_H1_1_O2_1_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0,FC_32_C4_0_H1_1_H1_1_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0,na_ex_O2,na_in_S2,LeafAC_O2_S4_2,FC_51_C4_0_H1_1_H1_1_N3_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0,C4_2_C4_4_1,C4_2_C4_3_2,FC_50_P5_0_O2_1_C4_2_H1_3_H1_3_H1_3_O2_1_C4_2_H1_3_H1_3_H1_3_S2_1_/_1_1_1_1_1_1_1_1_1_1_2_/_0_0_0_0_0_0_0_0_0_0_0_0,FC_102_C4_0_O2_1_C4_1_H1_2_Cl1_2_Cl1_2_/_2_1_1_1_1_/_0_0_0_0_0_0,FC_42_C4_0_H1_1_Cl1_1_/_1_1_/_0_0_0,FC_2_C4_0_H1_1_H1_1_/_1_1_/_0_0_0,FC_122_O2_0_N3_1_O2_2_O2_2_/_1_1_2_/_0_1_-1_0,FC_25_C4_0_Br1_1_/_1_/_0_0,FC_65_C4_0_C4_1_H1_2_H1_2_O2_2_H1_3_/_1_1_1_1_1_/_0_0_0_0_0_0,FC_70_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_N3_2_H1_3_H1_3_/_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0,LeafAC_C4_C4_1,FC_82_C4_0_H1_1_C4_1_H1_2_C4_2_H1_3_H1_3_/_1_1_1_2_1_1_/_0_0_0_0_0_0_0
206594,0.266667,0.1,0.0,0.222222,0.166667,0.0830319,0.0,0.0,0.0,0.1,0.0,0.2,0.285714,0.25,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0,0,0.0,0.111111,0.0,0,0,0.0,0.0,0,0,0.166667,0.153846,0,0.0,0,0,0.0,0
34766,0.266667,0.0,0.0,0.333333,0.166667,0.0618026,0.0,0.0,0.0,0.2,0.0,0.2,0.142857,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0,0,0.0,0.111111,0.333333,0,0,0.0,0.333333,0,0,0.0,0.0769231,0,0.0,0,0,0.166667,0
65450,0.433333,0.0,0.0,0.333333,0.0,0.0572758,0.0,0.0,0.25,0.3,0.0,0.2,0.285714,0.0,0.0,1.0,0.1875,0.0,0.5,0.0,1.0,0,1,0.0,0.333333,0.0,0,0,0.0,0.5,0,0,0.0,0.153846,0,0.0,0,0,0.0,0
8882,0.166667,0.0,0.0,0.0,0.0,0.0188449,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.230769,0,0.0,0,0,0.0,0
298,0.3,0.2,0.25,0.222222,0.166667,0.110785,0.0,0.0,0.0,0.1,0.0,0.0,0.142857,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0,0,0.0,0.555556,0.0,0,0,0.0,0.333333,0,1,0.0,0.0,0,0.0,0,0,0.0,0
657298,0.166667,0.0,0.0,0.222222,0.166667,0.0730708,0.0,0.333333,0.0,0.1,0.5,0.0,0.142857,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0,0,0.0,0.111111,0.0,0,0,0.0,0.166667,0,0,0.0,0.0,0,0.0,0,0,0.166667,0
9221,0.233333,0.0,0.0,0.0,0.0,0.0687438,0.0,0.0,0.0,0.2,0.0,0.0,0.285714,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.333333,0,0,0.0,0.0,0,0.0,0,0,0.0,0
24473,0.2,0.0,0.0,0.444444,0.166667,0.0263955,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.111111,0.0,0,0,0.0,0.0,0,0,0.0,0.230769,0,0.0,0,0,0.333333,0
8012,0.0333333,0.0,0.0,0.333333,0.0,0.0334068,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.166667,0
7271,0.2,0.3,0.125,0.0,0.0,0.206985,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0,0,0.0,0.111111,0.0,0,0,0.0,0.333333,0,0,0.0,0.0,0,0.0,0,0,0.0,0
6435,0.266667,0.0,0.25,0.0,1.0,0.12806,0.0,0.0,0.0,0.0,0.0,0.0,0.285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.888889,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0
136413,0.466667,0.0,0.0,0.0,0.333333,0.071944,0.0,0.0,0.0,0.2,0.0,0.0,0.285714,0.0,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0,0,0.0,0.222222,0.0,0,0,0.0,0.333333,0,0,0.0,0.0,0,0.0,0,0,0.0,0
5327,0.333333,0.0,0.0,0.222222,0.0,0.079299,0.0,0.0,0.0,0.2,0.0,0.0,0.285714,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,0.5,0,0,0.0,0.222222,0.0,0,0,0.0,0.5,0,0,0.0,0.0,0,0.0,0,0,0.333333,0
7616,0.1,0.0,0.0,0.666667,0.0,0.00714834,0.428571,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.5,0
10210,0.4,0.0,0.25,0.222222,0.333333,0.0834375,0.0,0.0,0.0,0.2,0.0,0.0,0.285714,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0.0,0.444444,0.0,0,0,0.0,0.666667,0,0,0.0,0.0,0,0.0,0,0,0.0,0
26229,0.233333,0.1,0.125,0.111111,0.166667,0.105542,0.0,0.0,0.0,0.1,0.0,0.2,0.142857,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0,0,0.0,0.222222,0.0,0,0,0.0,0.333333,0,0,0.0,0.0,0,0.0,0,0,0.0,0
135398638,0.166667,0.0,0.0,0.0,0.166667,0.10372,0.0,0.0,0.5,0.2,0.0,0.0,0.285714,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0,0,0.0,0.111111,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0
7960,0.2,0.0,0.0,0.0,0.0,0.091145,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.384615,0,0.0,0,0,0.0,0
7577,0.433333,0.0,0.0,0.0,0.0,0.0490735,0.0,0.0,0.0,0.2,0.0,0.0,0.285714,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.666667,0,0,0.0,0.0769231,0,0.0,0,0,0.0,0
31265,0.133333,0.0,0.0,0.444444,0.166667,0.0246697,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.111111,0.0,0,0,0.0,0.0,0,0,0.0,0.153846,0,0.0,0,0,0.333333,0
6944,0.2,0.0,0.0,0.111111,0.0,0.0723815,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0,0,0.0,0.222222,0.0,0,0,0.0,0.333333,0,0,0.0,0.0,0,0.0,0,0,0.166667,0
7674,0.2,0.0,0.0,0.222222,0.0,0.0413776,0.0,0.0,0.0,0.1,0.0,0.0,0.142857,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.166667,0,0,0.0,0.0,0,0.0,0,0,0.166667,0
31099,0.266667,0.0,0.0,0.333333,0.166667,0.05478,0.0,0.0,0.0,0.2,0.0,0.2,0.142857,0.75,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0,0,0.0,0.111111,0.0,0,0,0.0,0.333333,0,0,0.0,0.0,0,0.0,0,0,0.0,0
16247,0.233333,0.0,0.0,0.444444,0.166667,0.0468414,0.0,0.0,0.0,0.1,0.0,0.2,0.142857,0.75,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0,0,0.0,0.111111,0.0,0,0,0.0,0.166667,0,0,0.0,0.0,0,0.0,0,0,0.166667,0
1986,0.0666667,0.0,0.0,0.222222,0.166667,0.141012,0.0,0.0,0.0,0.1,0.0,0.0,0.142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.333333,0.333333,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.166667,0
7475,0.2,0.0,0.0,0.0,0.0,0.0830995,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.5,0,0,0.0,0.222222,0.0,0,0,0.0,0.333333,0,0,0.0,0.0,0,0.0,0,0,0.0,0
9474,0.2,0.0,0.0,0.0,0.0,0.156455,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.333333,0,0,0.0,0.0,0,0.0,0,0,0.0,0
12024,0.133333,0.0,0.0,0.111111,0.0,0.074423,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.333333,0,0,0.0,0.166667,0,0,0.0,0.0,0,0.0,0,0,0.166667,0
957,0.166667,0.0,0.125,0.333333,0.0,0.0109706,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.111111,0.0,0,0,0.0,0.0,0,0,0.0,0.230769,0,0.0,0,0,0.166667,0
3828,0.366667,0.0,0.0,0.333333,0.166667,0.0785958,0.0,0.0,0.0,0.4,0.0,0.4,0.428571,0.0,0.0,0.666667,0.1875,0.0,0.5,0.0,0.0,0,0,0.0,0.333333,0.0,0,0,0.0,0.166667,0,0,0.0,0.0,0,0.0,0,0,0.166667,0
7393,0.2,0.0,0.125,0.444444,0.0,0.0334068,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0,0,0.0,0.111111,0.0,0,0,0.0,0.333333,0,0,0.0,0.0,0,0.0,0,0,0.5,0
1923,0.3,0.0,0.125,0.0,0.0,0.0723196,0.0,0.0,0.0,0.2,0.0,0.0,0.285714,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0,0,0.0,0.111111,0.0,0,0,0.0,0.166667,0,0,0.0,0.0,0,0.0,0,0,0.0,0
8908,0.133333,0.0,0.0,0.444444,0.166667,0.0246697,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0,0,0.0,0.111111,0.0,0,0,0.0,0.0,0,0,0.0,0.230769,0,0.0,0,0,0.333333,0
6986,0.2,0.0,0.0,0.444444,0.166667,0.0203513,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.111111,0.0,0,0,0.0,0.0,0,0,0.0,0.230769,0,0.0,0,0,0.5,0
7473,0.2,0.0,0.0,0.111111,0.0,0.0723815,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0,0,0.0,0.222222,0.0,0,0,0.0,0.333333,0,0,0.0,0.0,0,0.0,0,0,0.166667,0
61143,0.0,0.1,0.0,0.555556,0.0,0.0383065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.5,0
94178,0.466667,0.0,0.125,0.0,0.0,0.0490735,0.0,0.0,0.0,0.2,0.0,0.0,0.285714,0.0,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0,0,0.0,0.111111,0.0,0,0,0.0,0.333333,0,0,0.0,0.0769231,0,0.0,0,0,0.0,0
1254,0.2,0.0,0.125,0.444444,0.0,0.015087,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.111111,0.0,0,0,0.0,0.0,0,0,0.0,0.230769,0,0.0,0,0,0.5,0
7961,0.2,0.0,0.0,0.0,0.0,0.16734,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.333333,0.0,0.3125,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.166667,0,0,0.0,0.0,0,0.333333,0,0,0.0,0
7037,0.433333,0.0,0.125,0.0,0.0,0.0537936,0.0,0.0,0.0,0.2,0.0,0.0,0.285714,0.0,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0,0,0.0,0.111111,0.0,0,0,0.0,0.333333,0,0,0.0,0.0,0,0.0,0,0,0.0,0
15629,0.233333,0.1,0.0,0.222222,0.166667,0.0821719,0.0,0.0,0.0,0.1,0.0,0.0,0.142857,0.25,0.0,0.333333,0.25,0.0,0.0,0.0,0.0,0,0,0.0,0.222222,0.0,0,0,0.0,0.333333,0,0,0.0,0.0,0,0.0,0,0,0.0,0
8367,0.333333,0.0,0.0,0.222222,0.0,0.038455,0.0,0.0,0.25,0.3,0.0,0.0,0.285714,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.5,0,0,0.0,0.0769231,0,0.0,0,0,0.166667,0
1153,0.266667,0.0,0.25,0.111111,0.166667,0.0625914,0.0,0.0,0.0,0.1,0.0,0.0,0.142857,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0,0,0.0,0.333333,0.0,0,0,0.0,0.333333,0,0,0.0,0.0769231,0,0.0,0,0,0.0,0
3610,0.333333,0.0,0.25,0.222222,0.0,0.03459,0.0,0.333333,0.0,0.1,0.0,0.0,0.142857,0.0,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0,0,0.0,0.222222,0.0,0,0,0.0,0.166667,0,0,0.0,0.230769,0,0.0,0,0,0.166667,0
10405,0.166667,0.0,0.0,0.444444,0.166667,0.0158285,0.0,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.111111,0.0,0,0,0.0,0.0,0,0,0.0,0.153846,0,0.0,0,0,0.333333,0
8360,0.1,0.2,0.0,0.222222,0.333333,0.138972,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.222222,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.333333,0
7470,0.2,0.0,0.125,0.222222,0.166667,0.0628543,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0,0,0.0,0.222222,0.0,0,0,0.0,0.333333,0,0,0.0,0.0,0,0.0,0,0,0.166667,0
6809,0.266667,0.0,0.0,0.0,0.333333,0.0937479,0.0,0.0,0.0,0.2,0.0,0.0,0.285714,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0,0,0.0,0.222222,0.0,0,0,0.0,0.333333,0,0,0.0,0.0,0,0.0,0,0,0.0,0
101711,0.566667,0.0,0.125,0.222222,0.0,0.0416375,0.285714,0.0,0.0,0.3,0.0,0.0,0.571429,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0.0,0.111111,0.0,0,0,0.0,0.5,0,0,0.0,0.307692,0,0.0,0,0,0.166667,0
12016,0.0333333,0.1,0.0,0.444444,0.0,0.0383065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.333333,0
19254,0.4,0.0,0.0,0.222222,0.5,0.0538723,0.0,0.0,0.0,0.1,0.0,0.0,0.428571,0.0,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0,0,0.0,0.333333,0.0,0,0,0.0,0.166667,0,0,0.0,0.307692,0,0.0,0,0,0.166667,0
4909,0.333333,0.0,0.0,0.222222,0.333333,0.0573855,0.0,0.0,0.5,0.1,0.0,0.0,0.285714,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,0.0,0,0,0.0,0.222222,0.0,0,0,0.0,0.166667,0,0,0.0,0.0769231,0,0.0,0,0,0.166667,0
16846,0.266667,0.0,0.0,0.222222,0.166667,0.0491823,0.0,0.333333,0.0,0.1,0.0,0.2,0.142857,0.0,0.0,0.0,0.3125,0.0,0.5,0.0,0.0,0,0,0.0,0.111111,0.0,0,0,0.0,0.166667,0,0,0.0,0.0,0,0.0,0,0,0.166667,0
5560,0.233333,0.3,0.0,0.111111,0.0,0.176873,0.0,0.0,0.0,0.2,0.0,0.0,0.285714,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0,0,0.0,0.444444,0.0,0,0,0.0,0.333333,0,0,0.0,0.0,0,0.0,0,0,0.0,0
6488,0.0666667,0.0,0.0,0.555556,0.333333,0.0992094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.222222,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.333333,0
135403802,0.533333,0.0,0.5,0.0,0.166667,0.0868578,0.0,0.0,0.0,0.5,0.0,0.2,0.571429,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0,0,0.0,0.555556,0.0,0,0,0.4,0.333333,0,0,0.0,0.153846,0,0.0,0,0,0.0,0
5336,0.366667,0.0,0.0,0.0,0.0,0.0881702,0.0,0.0,0.0,0.2,0.0,0.0,0.285714,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0,0,0.0,0.222222,0.0,0,0,0.0,0.5,0,0,0.0,0.0,0,0.0,0,0,0.0,0
12932793,0.2,0.0,0.0,0.0,0.0,0.126797,0.0,0.0,0.5,0.2,0.5,0.0,0.285714,0.0,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.166667,0,0,0.0,0.0,0,0.0,0,0,0.0,0
8143,0.166667,0.0,0.0,0.333333,0.0,0.0070393,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.230769,0,0.0,0,1,0.166667,0
7500,0.2,0.0,0.0,0.222222,0.0,0.0313034,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.166667,0,0,0.0,0.0,0,0.0,0,0,0.166667,0
7809,0.2,0.0,0.0,0.222222,0.0,0.0313034,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.333333,0,0,0.0,0.0,0,0.0,0,0,0.333333,0
6293,0.466667,0.0,0.25,0.0,0.333333,0.094567,0.0,0.0,0.0,0.4,0.0,0.0,0.428571,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0,0,0.0,0.444444,0.0,0,0,0.0,0.333333,0,0,0.0,0.0,0,0.0,0,0,0.0,0
11575,0.2,0.0,0.0,0.0,0.0,0.241485,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.166667,0,0,0.0,0.0,0,0.0,0,0,0.0,0
6108,0.2,0.0,0.125,0.111111,0.166667,0.105788,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.25,0.5,0.0,0.5,0.0,0,0,0.0,0.444444,0.0,0,0,0.0,0.333333,0,0,0.0,0.0,0,0.0,0,0,0.0,0
68933,0.333333,0.0,0.0,0.111111,0.0,0.0864123,0.0,0.0,0.25,0.2,0.0,0.0,0.285714,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.5,0,0,0.0,0.222222,0.0,0,0,0.0,0.5,0,0,0.0,0.0,0,0.0,0,0,0.166667,0
6623,0.433333,0.0,0.25,0.222222,0.0,0.0506164,0.0,0.0,0.0,0.2,0.0,0.0,0.285714,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0.0,0.222222,0.0,0,0,0.0,0.666667,0,0,0.0,0.0,0,0.0,0,0,0.333333,0
7501,0.2,0.0,0.0,0.222222,0.0,0.0428721,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.166667,0,0,0.0,0.0,0,0.0,0,0,0.0,0
8400,0.466667,0.0,0.125,0.0,0.166667,0.0631548,0.0,0.0,0.0,0.2,0.0,0.0,0.285714,0.0,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0,0,0.0,0.222222,0.0,0,0,0.0,0.333333,0,0,0.0,0.0,0,0.0,0,0,0.0,0
22544,0.233333,0.1,0.0,0.333333,0.0,0.062822,0.0,0.0,0.0,0.1,0.0,0.0,0.142857,0.5,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.166667,0,0,0.0,0.0,0,0.0,0,0,0.166667,0
67069,0.2,0.0,0.125,0.222222,0.166667,0.0627492,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.25,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0,0,0.0,0.222222,0.0,0,0,0.0,0.333333,0,0,0.0,0.0,0,0.0,0,0,0.0,0
31222,0.4,0.0,0.0,0.0,0.0,0.0537936,0.0,0.0,0.0,0.2,0.0,0.0,0.285714,0.0,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.333333,0,0,0.0,0.0,0,0.0,0,0,0.0,0
1480,0.233333,0.3,0.125,0.111111,0.166667,0.174091,0.0,0.0,0.0,0.1,0.0,0.2,0.142857,0.0,0.0,0.0,0.125,0.0,0.5,0.0,0.0,0,0,0.0,0.222222,0.0,0,0,0.0,0.333333,0,0,0.0,0.0,0,0.0,0,0,0.0,0
3640,0.6,0.0,0.375,0.333333,0.333333,0.042196,0.0,0.0,0.0,0.1,0.0,0.0,0.571429,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0,0,0.0,0.555556,0.0,0,0,0.6,0.166667,0,0,0.0,0.538462,0,0.0,0,0,0.333333,0
4831,0.366667,0.0,0.125,0.333333,0.333333,0.0668993,0.428571,0.0,0.75,0.3,0.0,0.0,0.428571,0.0,0.0,0.0,0.125,0.0,0.0,0.5,0.0,0,0,0.0,0.333333,0.0,0,0,0.0,0.333333,0,0,0.0,0.307692,0,0.0,0,0,0.166667,0
4159,0.6,0.0,0.375,0.444444,0.333333,0.0440345,0.0,0.0,0.0,0.1,0.0,0.0,0.571429,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0,0,0.0,0.555556,0.0,0,0,0.6,0.166667,0,0,0.0,0.307692,0,0.0,0,0,0.5,0
2727,0.266667,0.1,0.0,0.222222,0.166667,0.094237,0.0,0.333333,0.25,0.1,0.0,0.0,0.142857,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0,0,0.0,0.333333,0.0,0,0,0.0,0.333333,0,0,0.0,0.0,0,0.0,0,0,0.166667,0
4055,0.333333,0.0,0.0,0.111111,0.333333,0.0748737,0.0,0.0,0.0,0.2,0.0,0.0,0.285714,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,0.0,0,0,0.0,0.222222,0.0,0,0,0.0,0.5,0,0,0.0,0.0,0,0.0,0,0,0.166667,0
10943,0.2,0.2,0.0,0.0,0.0,0.151407,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.333333,0,0,0.0,0.0,0,0.0,0,0,0.0,0
10326,0.3,0.0,0.0,0.0,0.0,0.0373922,0.0,0.0,0.0,0.2,0.0,0.0,0.285714,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.333333,0,0,0.0,0.230769,0,0.0,0,0,0.0,0
7683,0.2,0.0,0.0,0.222222,0.166667,0.132942,0.0,0.0,0.0,0.1,0.0,0.0,0.142857,0.0,0.333333,0.0,0.25,0.0,0.0,0.0,0.0,0,0,0.0,0.111111,0.0,0,0,0.0,0.333333,0,0,0.0,0.0,0,0.333333,0,0,0.166667,0
7810,0.2,0.1,0.0,0.111111,0.0,0.0793449,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.333333,0,0,0.0,0.0,0,0.0,0,0,0.166667,0
6805,0.233333,0.3,0.125,0.111111,0.166667,0.171389,0.0,0.0,0.0,0.1,0.0,0.0,0.142857,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0,0,0.0,0.222222,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0
8078,0.2,0.0,0.0,0.0,0.0,0.00816611,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.461538,0,0.0,0,0,0.0,0
3102,0.433333,0.0,0.0,0.0,0.166667,0.0633802,0.0,0.0,0.0,0.2,0.0,0.0,0.285714,0.0,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0,0,0.0,0.111111,0.0,0,0,0.0,0.333333,0,0,0.0,0.0,0,0.0,0,0,0.0,0
