CID,na_in_C4,FC_9_C4_0_H1_1_O2_1_H1_2_/_1_1_1_/_0_0_0_0,FC_11_C4_0_Cl1_1_/_1_/_0_0,C4_3_N3_3_1,na_ex_C4,ms,LeafAC_O2_P5_2,FC_10_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0,FC_3_C4_0_/_/_0,FC_7_O2_0_/_/_0,C4_2_N3_2_1,LeafAC_O2_C4_1,FC_24_N3_0_H1_1_C4_1_O2_2_C4_2_H1_3_H1_3_H1_3_/_1_1_2_1_1_1_1_/_0_0_0_0_0_0_0_0,LeafAC_C4_C4_1,na_ex_Br1,LeafAC_O2_N3_2,N3_3_S6_4_1,S2_2_S2_2_1,na_ex_Cl1,FC_18_C4_0_C4_1_O2_2_O2_2_H1_3_/_1_2_1_1_/_0_0_0_0_0,FC_6_N3_0_H1_1_/_1_/_0_0,LeafAC_S2_P5_2,n,FC_13_C4_0_N3_1_H1_2_H1_2_/_1_1_1_/_0_0_0_0,LeafAC_C4_S2_1,FC_44_C4_0_H1_1_C4_1_O2_2_O2_2_H1_3_/_1_1_2_1_1_/_0_0_0_0_0_0,LeafAC_O2_S4_2,LeafAC_N3_C4_3,FC_30_C4_0_H1_1_H1_1_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0,FC_77_C4_0_O2_1_H1_2_C4_1_C4_2_H1_3_/_1_1_1_3_1_/_0_0_0_0_0_0,FC_100_N3_0_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,C4_2_C4_2_1,C4_2_N3_3_1,C4_2_N3_3_2,na_ex_F1,LeafAC_F1_C4_1,na_ex_S4,FC_56_C4_0_C4_1_H1_2_H1_2_O2_2_H1_3_/_1_1_1_1_1_/_0_0_0_0_0_0,FC_60_C4_0_H1_1_H1_1_O2_1_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0,C4_3_C4_3_1,FC_131_C4_0_Br1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,C4_3_O2_2_1,FC_47_C4_0_C4_1_O2_2_N3_2_H1_3_H1_3_/_1_2_1_1_1_/_0_0_0_0_0_0,C4_2_C4_2_2,C4_2_C4_4_1,LeafAC_Br1_C4_1,FC_99_C4_0_O2_1_C4_1_H1_2_H1_2_Cl1_2_/_2_1_1_1_1_/_0_0_0_0_0_0,FC_197_C4_0_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_C4_1_O2_2_O2_2_H1_3_/_1_1_1_1_1_1_1_1_1_2_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0,na_ex_S2,FC_85_P5_0_S2_1_/_2_/_0_0
6544,0.153846,0.0,0.0,0.0,0.214286,0.0558402,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0714286,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.5,0.0,0,0,0.0,0
3019,0.179487,0.0,0.25,0.0,0.0714286,0.355736,0,0.0,0.25,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0,0,0.25,0.0,0.25,0,0.142857,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.142857,0.0,0.0,0,0,0.0,0
232791,0.102564,0.0,0.0,0.0,0.0714286,0.235327,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0,0,0.0,0.0,0.5,0,0.0714286,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.2,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
12107,0.179487,0.0,0.0,0.0,0.142857,0.114581,0,0.0,0.125,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0,0,0.0,0.0,0.25,0,0.0892857,0.0,0,0,0,0.0,0,0,0,0.181818,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.285714,0.0,0.0,0,0,0.0,0
11124,0.025641,0.0,0.0,0.0,0.214286,0.0866093,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
10100,0.435897,0.0,0.0,0.0,0.357143,0.0861535,0,0.0,0.375,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0,0.339286,0.0,0,0,0,0.0,0,0,0,0.363636,0.0,0,0.0,0.0,0,0,0,0.0,0,0.1,0.0,0.571429,0.25,0.0,0,0,0.0,0
7148,0.179487,0.0,0.0,0.0,0.142857,0.110404,0,0.0,0.125,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0714286,0.0,0,0,0,0.0,0,0,0,0.181818,0.0,0,0.0,0.0,0,0,0,0.1,0,0.0,0.0,0.285714,0.0,0.0,0,0,0.0,0
6488,0.0512821,0.0,0.0,0.0,0.357143,0.269845,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.0,0,0,0.0,0.0,0.0,0,0.107143,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.5,0,0,0.0,0
54454,0.487179,0.166667,0.0,0.0,0.428571,0.0786455,0,0.0,0.125,0.4,0.0,0.142857,0.0,0.5,0.0,0.0,0,0,0.0,0.0,0.0,0,0.428571,0.0,0,0,0,0.0,0,0,0,0.0909091,0.0,0,0.0,0.0,0,0,0,0.4,0,0.4,0.0,0.142857,0.0,0.0,0,0,0.0,0
14454,0.025641,0.0,0.0,0.0,0.357143,0.00455838,0,0.0,0.0,0.0,0.0,0.142857,0.0,0.3,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0178571,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
6405,0.0,0.0,0.0,0.0,0.357143,0.00638174,0,0.0,0.0,0.0,0.0,0.142857,0.0,0.3,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
6493,0.025641,0.0,0.0,0.0,0.357143,0.00455838,0,0.0,0.0,0.0,0.0,0.142857,0.0,0.3,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0178571,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
7359,0.025641,0.0,0.0,0.0,0.357143,0.0278781,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0178571,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
7358,0.025641,0.0,0.0,0.0,0.357143,0.00455838,0,0.0,0.0,0.0,0.0,0.142857,0.0,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0178571,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
11702,0.025641,0.0,0.0,0.0,0.428571,0.00319087,0,0.0,0.0,0.0,0.0,0.142857,0.0,0.3,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0357143,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
11428,0.025641,0.0,0.0,0.0,0.285714,0.00638174,0,0.0,0.0,0.0,0.0,0.142857,0.0,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
5838,0.25641,0.0,0.0,0.0,0.142857,0.136337,0,0.0,0.125,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0,0,0.0,0.0,0.5,0,0.196429,0.0,0,0,0,0.0,0,0,0,0.363636,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
10518,0.282051,0.0,0.0,0.0,0.142857,0.124444,0,0.0,0.125,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0,0,0.0,0.0,0.5,0,0.214286,0.0,0,0,0,0.0,0,0,0,0.454545,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
71307002,0.307692,0.0,0.0,0.0,0.142857,0.132292,0,0.0,0.125,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0,0,0.0,0.0,0.5,0,0.232143,0.0,0,0,0,0.0,0,0,0,0.0909091,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
4763,0.25641,0.0,0.0,0.0,0.142857,0.18507,0,0.0,0.125,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0,0,0.0,0.0,0.5,0,0.196429,0.0,0,0,0,0.0,0,0,0,0.181818,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.285714,0.0,0.0,0,0,0.0,0
4909,0.25641,0.0,0.0,0.0,0.142857,0.142951,0,0.0,0.125,0.0,0.666667,0.0,0.0,0.1,0.0,0.0,0,0,0.0,0.0,0.5,0,0.178571,0.0,0,0,0,0.0,0,0,0,0.181818,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.285714,0.0,0.0,0,0,0.0,0
6455,0.102564,0.0,0.0,0.0,0.357143,0.131737,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0,0,0.0,0.0,0.5,0,0.142857,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
95705,0.102564,0.0,0.0,0.0,0.214286,0.169406,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0,0,0.0,0.0,0.5,0,0.107143,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
2294,0.102564,0.0,0.0,0.0,0.285714,0.148312,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0,0,0.0,0.0,0.5,0,0.125,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
40467204,0.128205,0.0,0.0,0.0,0.357143,0.0759427,0,0.0,0.0,0.0,0.333333,0.0,0.0,0.3,0.0,0.0,0,0,0.0,0.0,0.25,0,0.125,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
88800,0.153846,0.0,0.0,0.0,0.357143,0.127635,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0,0,0.0,0.0,0.5,0,0.178571,0.0,0,0,0,0.0,0,0,0,0.0909091,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.25,0.0,0,0,0.0,0
48542,0.128205,0.0,0.0,0.0,0.285714,0.158562,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0,0,0.0,0.0,0.5,0,0.142857,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.25,0.0,0,0,0.0,0
2164,0.153846,0.0,0.0,0.0,0.357143,0.107363,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0,0,0.0,0.0,0.5,0,0.178571,0.0,0,0,0,0.0,1,0,0,0.0909091,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.25,0.0,0,0,0.0,0
3476,0.512821,0.0,0.0,0.333333,0.285714,0.13946,0,0.0,0.25,0.0,0.333333,0.0,0.0,0.3,0.0,0.0,0,0,0.0,0.0,0.75,0,0.5,0.0,0,0,0,0.0,0,0,0,0.363636,0.111111,0,0.0,0.0,0,0,0,0.1,0,0.0,0.0,0.142857,0.0,0.0,0,0,0.0,0
17292,0.102564,0.0,0.0,0.0,0.142857,0.197162,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0,0,0.0,0.0,0.5,0,0.0892857,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.2,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
15395,0.0512821,0.0,0.0,0.0,0.285714,0.0566848,0,0.5,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0178571,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
11509,0.0512821,0.0,0.0,0.0,0.285714,0.0278781,0,0.5,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0178571,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
31246,0.0769231,0.0,0.0,0.0,0.285714,0.0232063,0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0357143,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
155083,0.282051,0.166667,0.0,0.0,0.5,0.0967079,0,0.5,0.25,0.2,0.333333,0.142857,0.0,0.4,0.0,0.0,0,0,0.0,0.0,0.25,0,0.321429,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.1,0.0,0.142857,0.0,0.0,0,0,0.0,0
12180,0.0512821,0.0,0.0,0.0,0.214286,0.0701991,0,0.5,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0178571,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
7762,0.0512821,0.0,0.0,0.0,0.285714,0.058712,0,0.5,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0357143,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.1,0.0,0.0,0.0,0.0,0,0,0.0,0
16911,0.0512821,0.0,0.0,0.0,0.357143,0.00319087,0,0.5,0.0,0.0,0.0,0.142857,0.0,0.3,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0357143,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.25,0.0,0,0,0.0,0
11543,0.025641,0.0,0.0,0.0,0.357143,0.00455838,0,0.0,0.0,0.0,0.0,0.142857,0.0,0.3,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0178571,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
4064,0.102564,0.0,0.0,0.0,0.357143,0.105009,0,0.5,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0,0.160714,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.75,0.0,0,0,0.0,0
11513,0.0769231,0.166667,0.0,0.0,0.285714,0.00319087,0,1.0,0.0,0.0,0.0,0.142857,0.0,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0357143,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
46516,0.128205,0.0,0.0,0.0,0.285714,0.131737,0,0.5,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0,0,0.0,0.0,0.5,0,0.142857,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.25,0.0,0,0,0.0,0
75192,0.153846,0.0,0.0,0.0,0.285714,0.118371,0,1.0,0.125,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0,0,0.0,0.0,0.5,0,0.160714,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.5,0.0,0,0,0.0,0
10405,0.128205,0.0,0.0,0.0,0.285714,0.016866,0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0714286,0.0,0,0,0,0.0,0,0,0,0.181818,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
12206,0.0769231,0.0,0.0,0.0,0.214286,0.058712,0,0.5,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0357143,0.0,0,0,0,0.0,0,0,0,0.0909091,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
10882,0.0769231,0.0,0.0,0.0,0.285714,0.0502215,0,0.5,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0535714,0.0,0,0,0,0.0,0,0,0,0.0909091,0.0,0,0.0,0.0,0,0,0,0.0,0,0.1,0.0,0.0,0.0,0.0,0,0,0.0,0
12240,0.0512821,0.0,0.0,0.0,0.357143,0.00319087,0,0.5,0.0,0.0,0.0,0.142857,0.0,0.3,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0357143,0.0,0,0,0,0.0,0,0,0,0.0909091,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
11583,0.0512821,0.0,0.0,0.0,0.285714,0.0278781,0,0.5,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0178571,0.0,0,0,0,0.0,0,0,0,0.0909091,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
6473,0.153846,0.0,0.0,0.0,0.285714,0.118371,0,0.5,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0,0,0.0,0.0,0.5,0,0.160714,0.0,0,0,0,0.0,0,0,0,0.0909091,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.25,0.0,0,0,0.0,0
48522,0.179487,0.0,0.0,0.0,0.285714,0.127635,0,0.5,0.125,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0,0,0.0,0.0,0.5,0,0.178571,0.0,0,0,0,0.0,0,0,0,0.0909091,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.5,0.0,0,0,0.0,0
4781,0.435897,0.0,0.0,0.666667,0.142857,0.136985,0,0.5,0.25,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0,0.303571,0.0,0,0,0,0.0,0,0,0,0.454545,0.0,0,0.0,0.0,0,0,0,0.2,0,0.0,0.0,0.571429,0.0,0.0,0,0,0.0,0
7824,0.102564,0.0,0.0,0.0,0.214286,0.0502215,0,0.5,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0535714,0.0,0,0,0,0.0,0,0,0,0.181818,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
31265,0.102564,0.0,0.0,0.0,0.285714,0.0436904,0,0.5,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0714286,0.0,0,0,0,0.0,0,0,0,0.181818,0.0,0,0.0,0.0,0,0,0,0.0,0,0.1,0.0,0.0,0.0,0.0,0,0,0.0,0
12242,0.0769231,0.0,0.0,0.0,0.357143,0.00212725,0,0.5,0.0,0.0,0.0,0.142857,0.0,0.3,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0535714,0.0,0,0,0,0.0,0,0,0,0.181818,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
8051,0.0769231,0.0,0.0,0.0,0.285714,0.0232063,0,0.5,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0357143,0.0,0,0,0,0.0,0,0,0,0.181818,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
66994,0.179487,0.0,0.0,0.0,0.285714,0.107363,0,0.5,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0,0,0.0,0.0,0.5,0,0.178571,0.0,0,0,0,0.0,0,0,0,0.181818,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.25,0.0,0,0,0.0,0
6184,0.0769231,0.0,0.0,0.0,0.214286,0.0278781,0,0.5,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0178571,0.0,0,0,0,0.0,0,0,0,0.181818,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
7797,0.128205,0.0,0.0,0.0,0.285714,0.0385105,0,0.5,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0892857,0.0,0,0,0,0.0,0,0,0,0.272727,0.0,0,0.0,0.0,0,0,0,0.0,0,0.1,0.0,0.0,0.0,0.0,0,0,0.0,0
8093,0.102564,0.0,0.0,0.0,0.285714,0.0196558,0,0.5,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0535714,0.0,0,0,0,0.0,0,0,0,0.272727,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
8942,0.205128,0.0,0.0,0.0,0.285714,0.0981408,0,0.5,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0,0,0.0,0.0,0.5,0,0.196429,0.0,0,0,0,0.0,0,0,0,0.272727,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.25,0.0,0,0,0.0,0
8130,0.102564,0.0,0.0,0.0,0.214286,0.0232063,0,0.5,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0357143,0.0,0,0,0,0.0,0,0,0,0.272727,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
13187,0.128205,0.0,0.0,0.0,0.285714,0.016866,0,0.5,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0714286,0.0,0,0,0,0.0,0,0,0,0.363636,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
43473,0.230769,0.0,0.0,0.0,0.285714,0.0903016,0,0.5,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0,0,0.0,0.0,0.5,0,0.214286,0.0,0,0,0,0.0,0,0,0,0.363636,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.25,0.0,0,0,0.0,0
454,0.128205,0.0,0.0,0.0,0.214286,0.0196558,0,0.5,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0535714,0.0,0,0,0,0.0,0,0,0,0.363636,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
13755681,0.25641,0.0,0.0,0.0,0.285714,0.0835562,0,0.5,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0,0,0.0,0.0,0.5,0,0.232143,0.0,0,0,0,0.0,0,0,0,0.454545,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.25,0.0,0,0,0.0,0
13755682,0.282051,0.0,0.0,0.0,0.285714,0.0776907,0,0.5,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0,0,0.0,0.0,0.5,0,0.25,0.0,0,0,0,0.0,0,0,0,0.545455,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.25,0.0,0,0,0.0,0
12512251,0.179487,0.0,0.0,0.0,0.285714,0.0,0,0.5,0.0,0.0,0.0,0.142857,0.0,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0,0.107143,0.0,0,0,0,0.0,0,0,0,0.545455,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
957,0.128205,0.0,0.0,0.0,0.214286,0.00212725,0,0.5,0.0,0.0,0.0,0.142857,0.0,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0535714,0.0,0,0,0,0.0,0,0,0,0.363636,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
21149973,0.384615,0.166667,0.0,0.0,0.357143,0.0813157,0,0.5,0.25,0.0,0.0,0.142857,0.0,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0,0.357143,0.0,0,0,0,0.0,0,0,0,0.636364,0.222222,0,0.0,0.0,0,0,0,0.1,0,0.0,0.0,0.142857,0.0,0.0,0,0,0.0,0
8129,0.102564,0.0,0.0,0.0,0.214286,0.00319087,0,0.5,0.0,0.0,0.0,0.142857,0.0,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0357143,0.0,0,0,0,0.0,0,0,0,0.272727,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
233104,0.128205,0.0,0.0,0.0,0.214286,0.0517377,0,0.5,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0892857,0.0,0,0,0,0.0,0,0,0,0.363636,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
