CID,na_in_C4,na_ex_Cl1,LeafAC_O2_C4_1,C4_2_N3_2_1,LeafAC_C4_C4_1,ms,LeafAC_O2_C4_2,na_ex_S6,C4_2_N3_3_1,LeafAC_C4_Si4_1,FC_10_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0,C4_2_C4_3_2,C4_3_C4_3_2,LeafAC_F1_C4_1,na_ex_S2,LeafAC_C4_N3_1,C4_2_O2_2_1,LeafAC_C4_C4_2,LeafAC_O2_P5_2,LeafAC_Br1_C4_1,na_in_S2,LeafAC_O2_N3_2,FC_62_C4_0_H1_1_C4_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_2_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0,LeafAC_O2_S6_1,N3_2_N3_2_1,FC_136_C4_0_C4_1_H1_2_H1_2_N3_2_H1_3_H1_3_/_1_1_1_1_1_1_/_0_0_0_0_0_0_0,FC_33_C4_0_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0,C4_2_C4_2_1,FC_43_C4_0_C4_1_N3_2_/_1_3_/_0_0_0,FC_46_C4_0_H1_1_H1_1_O2_1_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0,na_ex_N3,FC_19_N3_0_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_/_0_0_0_0_0,FC_76_C4_0_H1_1_H1_1_C4_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,FC_54_C4_0_C4_1_H1_2_H1_2_O2_2_H1_3_/_1_1_1_1_1_/_0_0_0_0_0_0,FC_104_C4_0_C4_1_H1_2_H1_2_H1_2_C4_1_H1_2_H1_2_H1_2_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,FC_74_C4_0_H1_1_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0,dg_in_3,N3_2_N3_2_2,FC_90_P5_0_O2_1_O2_1_C4_2_H1_3_H1_3_H1_3_O2_1_C4_2_H1_3_H1_3_H1_3_/_2_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0,N3_3_S2_2_1,FC_77_C4_0_N3_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0,FC_346_P5_0_S2_1_S2_1_H1_2_/_2_1_1_/_0_0_0_0,FC_69_N3_0_H1_1_C4_1_O2_2_N3_2_H1_3_H1_3_/_1_1_2_1_1_1_/_0_0_0_0_0_0_0,FC_185_C4_0_C4_1_N3_2_C4_1_N3_2_/_1_3_1_3_/_0_0_0_0_0,FC_57_C4_0_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0,O2_2_O2_2_1,FC_27_C4_0_H1_1_H1_1_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0,FC_103_C4_0_O2_1_C4_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_2_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,FC_170_C4_0_O2_1_H1_2_C4_1_H1_2_H1_2_H1_2_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0,FC_25_C4_0_Br1_1_/_1_/_0_0,FC_8_N3_0_H1_1_/_1_/_0_0,FC_345_C4_0_H1_1_C4_1_H1_2_H1_2_H1_2_C4_1_H1_2_H1_2_H1_2_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0,Sn4_4_S2_2_1,LeafAC_O2_S4_2,N3_3_N3_3_1,FC_65_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_N3_2_H1_3_H1_3_/_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0,LeafAC_C4_C4_3,FC_12_C4_0_H1_1_O2_1_H1_2_/_1_1_1_/_0_0_0_0,C4_3_C4_3_1,FC_222_C4_0_C4_1_H1_2_H1_2_O2_2_H1_3_C4_1_H1_2_H1_2_O2_2_H1_3_C4_1_H1_2_H1_2_O2_2_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,FC_130_C4_0_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,FC_107_C4_0_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,FC_165_C4_0_H1_1_C4_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,FC_169_C4_0_H1_1_O2_1_H1_2_C4_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,FC_213_C4_0_N3_1_H1_2_H1_2_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0,FC_31_C4_0_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0,C4_2_S6_4_1,FC_35_N3_0_H1_1_C4_1_O2_2_C4_2_H1_3_H1_3_H1_3_/_1_1_2_1_1_1_1_/_0_0_0_0_0_0_0_0,C4_3_N3_3_1,C4_2_C4_4_1,FC_237_C4_0_N3_1_H1_2_H1_2_N3_1_O2_2_H1_3_/_1_1_1_2_1_1_/_0_0_0_0_0_0_0,FC_72_C4_0_H1_1_C4_1_H1_2_H1_2_H1_2_C4_1_O2_2_O2_2_H1_3_/_1_1_1_1_1_1_2_1_1_/_0_0_0_0_0_0_0_0_0_0,FC_140_N3_0_N3_1_O2_2_/_1_2_/_0_0_0,FC_152_C4_0_H1_1_H1_1_C4_1_O2_2_S2_2_H1_3_/_1_1_1_2_1_1_/_0_0_0_0_0_0_0,FC_146_Si4_0_/_/_0,LeafAC_N3_S6_1,FC_372_C4_0_H1_1_C4_1_Br1_2_Br1_2_/_1_2_1_1_/_0_0_0_0_0,FC_135_N3_0_C4_1_O2_2_C4_2_H1_3_H1_3_H1_3_/_1_2_1_1_1_1_/_0_0_0_0_0_0_0,FC_151_N3_0_H1_1_H1_1_/_1_1_/_1_0_0,FC_299_C4_0_N3_1_H1_2_H1_2_C4_1_H1_2_H1_2_H1_2_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0,FC_122_S6_0_O2_1_O2_1_N3_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_2_2_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0,FC_192_C4_0_H1_1_O2_1_H1_2_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0,FC_193_C4_0_O2_1_C4_1_H1_2_H1_2_H1_2_/_2_1_1_1_1_/_0_0_0_0_0_0,FC_142_C4_0_O2_1_H1_2_C4_1_C4_2_H1_3_/_1_1_1_3_1_/_0_0_0_0_0_0,dg_3,FC_51_C4_0_F1_1_F1_1_/_1_1_/_0_0_0,n_in,dg_in_1,dg_in_2,rank,FC_300_C4_0_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_2_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,FC_67_C4_0_C4_1_H1_2_O2_2_/_1_1_2_/_0_0_0_0,FC_168_C4_0_H1_1_C4_1_Cl1_2_Cl1_2_/_1_2_1_1_/_0_0_0_0_0,FC_99_C4_0_O2_1_C4_1_H1_2_H1_2_Cl1_2_/_2_1_1_1_1_/_0_0_0_0_0_0,FC_61_C4_0_H1_1_H1_1_C4_1_O2_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_2_1_1_1_1_/_0_0_0_0_0_0_0_0_0,FC_73_C4_0_H1_1_H1_1_C4_1_H1_2_O2_2_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0,LeafAC_C4_S2_1,na_in_Si4,O2_2_Si4_4_1,C4_2_Si4_4_1,dg_2,C4_3_C4_4_1,na_in_S6,LeafAC_S2_P5_2,FC_16_O2_0_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0,FC_533_C4_0_C4_1_H1_2_H1_2_H1_2_C4_1_H1_2_H1_2_H1_2_C4_1_S2_2_H1_3_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,FC_220_C4_0_Cl1_1_C4_1_F1_2_F1_2_F1_2_/_1_1_1_1_1_/_0_0_0_0_0_0,Sn4_3_C4_2_1,FC_295_N3_0_C4_1_H1_2_H1_2_H1_2_C4_1_N3_2_H1_3_N3_2_H1_3_H1_3_/_1_1_1_1_1_2_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0,C4_4_S2_2_1
94178,0.184211,0.0,0.0416667,0.0,0.0,0.064217,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0645161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666667,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0625,0.03125,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.075,0.0,0.12963,0.0,0.171429,0.166667,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15942,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2199,0.144737,0.0,0.0416667,0.125,0.025,0.0677116,0.0909091,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.166667,0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.125,0.0,0.12037,0.125,0.128571,0.166667,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.115942,0.0,0.0,0.0,0.0,0,0,0,0,0.0
861,0.184211,0.0,0.0833333,0.0,0.0,0.345601,0.0909091,0.0,0.0,0.0,0.0,0.214286,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.2,0.0,0.138889,0.125,0.157143,0.166667,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.101449,0.0,0.0,0.0,0.0,0,0,0,0,0.0
5156,0.157895,0.0,0.0,0.0,0.075,0.0643545,0.181818,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133333,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.15625,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.125,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.175,0.0,0.12037,0.0,0.128571,0.25,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0724638,0.0714286,0.0,0.0,0.0,0,0,0,0,0.0
1989,0.171053,0.0,0.0,0.0,0.025,0.0854263,0.181818,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0806452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666667,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.333333,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.1,0.0,0.148148,0.0,0.2,0.166667,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15942,0.0,0.333333,0.0,0.0,0,0,0,0,0.0
3966,0.197368,0.0,0.0,0.0,0.0,0.0310713,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0967742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.111111,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.15,0.0,0.157407,0.0,0.157143,0.333333,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15942,0.0,0.0,0.0,0.0,0,0,0,0,0.0
5568,0.197368,0.0,0.0,0.0,0.0,0.0967105,0.0,0.0,0.0833333,0.0,0.0,0.214286,0.125,0.142857,0.0,0.25,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0645161,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.111111,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.15,0.0,0.157407,0.125,0.157143,0.25,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15942,0.0,0.0,0.0,0.0,0,0,0,0,0.0
4840,0.223684,0.0,0.0,0.0,0.0,0.0713309,0.0909091,0.0,0.166667,0.0,0.0,0.0714286,0.125,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0806452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133333,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0555556,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.125,0.0,0.185185,0.0,0.228571,0.25,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.217391,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2757,0.223684,0.0,0.0416667,0.0,0.0,0.0607303,0.0,0.0,0.166667,0.0,0.0,0.214286,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0645161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0625,0.15625,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0555556,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.2,0.0,0.175926,0.0,0.185714,0.333333,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15942,0.0,0.0,0.0,0.0,0,0,0,0,0.0
6075,0.236842,0.0,0.0,0.0,0.0,0.0694283,0.0,0.0,0.25,0.0,0.0,0.285714,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0967742,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.2,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.111111,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.175,0.0,0.194444,0.0,0.214286,0.333333,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202899,0.0,0.0,0.0,0.0,0,0,0,0,0.0
523177,0.223684,0.0,0.0,0.0,0.05,0.0319836,0.0909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0967742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.125,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.125,0.0,0.157407,0.0,0.157143,0.333333,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.144928,0.285714,0.0,0.0,0.0,0,0,0,0,0.0
225,0.223684,0.0,0.0416667,0.0,0.05,0.0369176,0.0909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0645161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.125,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.15,0.0,0.157407,0.0,0.157143,0.333333,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.130435,0.285714,0.0,0.0,0.0,0,0,0,0,0.0
38532,0.144737,0.0,0.0,0.0,0.15,0.0333162,0.0909091,0.0,0.0,0.0,0.0,0.0714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0625,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.075,0.0,0.111111,0.25,0.142857,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.115942,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2073,0.223684,0.0,0.0833333,0.0,0.025,0.0568597,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0322581,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.266667,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.125,0.21875,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.277778,0.0625,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.3,0.0,0.175926,0.0,0.142857,0.5,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0869565,0.214286,0.0,0.0,0.0,0,0,0,0,0.0
29978,0.236842,0.0,0.0416667,0.0,0.025,0.0864134,0.181818,0.0,0.0,0.0,0.0,0.142857,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0322581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.166667,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.2,0.0,0.175926,0.125,0.185714,0.25,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15942,0.0,0.0,0.0,0.0,0,0,0,0,0.0
40326,0.236842,0.166667,0.0,0.0,0.05,0.104116,0.0909091,0.0,0.0,0.0,0.0,0.214286,0.0,0.0,0.0,0.0,0.0833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.15,0.0,0.185185,0.125,0.2,0.25,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.188406,0.142857,0.0,0.0,0.0,0,0,0,0,0.0
54680103,0.236842,0.0833333,0.208333,0.0,0.0,0.110493,0.272727,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0625,0.28125,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.35,0.0,0.166667,0.0,0.171429,0.333333,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0434783,0.214286,0.0,0.0,0.0,0,0,0,0,0.0
4747,0.263158,0.0,0.0416667,0.0,0.0,0.0790803,0.0,0.0,0.333333,0.0,0.0,0.214286,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0967742,0.5,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0625,0.03125,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.111111,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.2,0.0,0.212963,0.0,0.242857,0.333333,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.217391,0.0,0.0,0.0,0.0,0,0,0,0,0.0
4062845,0.25,0.0,0.0833333,0.0,0.025,0.0603679,0.181818,0.0,0.0,0.0,0.0,0.0714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.233333,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0625,0.125,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.125,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.225,0.0,0.185185,0.125,0.157143,0.416667,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.130435,0.357143,0.0,0.0,0.0,0,0,0,0,0.0
1027,0.223684,0.0,0.0416667,0.0,0.075,0.0383331,0.0909091,0.0,0.0,0.0,0.0,0.0714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0645161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.125,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.15,0.0,0.157407,0.0,0.157143,0.333333,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.130435,0.285714,0.0,0.0,0.0,0,0,0,0,0.0
