CID,n,rank,n_in,ms,dg_1,dg_2,dg_3,dg_4,dg_in_1,dg_in_2,dg_in_3,dg_in_4,bd_in_2,bd_in_3,na_in_C4,na_in_N3,na_in_O2,na_in_S2,na_in_S6,na_ex_Br1,na_ex_C4,na_ex_Cl1,na_ex_F1,na_ex_I1,na_ex_N3,na_ex_O2,na_ex_S4,na_ex_S6,C4_2_C4_2_1,C4_2_C4_2_2,C4_2_C4_3_1,C4_2_C4_3_2,C4_2_C4_4_1,C4_2_N3_2_1,C4_2_N3_2_2,C4_2_N3_3_1,C4_2_O2_2_1,C4_2_S2_2_1,C4_3_C4_3_1,C4_3_C4_3_2,C4_3_C4_4_1,C4_3_N3_2_1,C4_3_N3_2_2,C4_3_N3_3_1,C4_3_O2_2_1,C4_3_S2_2_1,C4_3_S6_4_1,C4_4_C4_4_1,C4_4_N3_2_1,N3_2_N3_2_1,N3_2_N3_2_2,N3_2_N3_3_1,N3_2_S6_4_1,N3_3_N3_3_1,N3_3_S6_4_1,FC_1_C4_0_H1_1_/_1_/_0_0,FC_2_C4_0_/_/_0,FC_3_C4_0_H1_1_H1_1_/_1_1_/_0_0_0,FC_4_N3_0_/_/_0,FC_5_N3_0_H1_1_/_1_/_0_0,FC_6_C4_0_O2_1_/_2_/_0_0,FC_7_C4_0_C4_1_O2_2_O2_2_H1_3_/_1_2_1_1_/_0_0_0_0_0,FC_8_C4_0_O2_1_H1_2_/_1_1_/_0_0_0,FC_9_O2_0_/_/_0,FC_10_C4_0_F1_1_/_1_/_0_0,FC_11_C4_0_Cl1_1_/_1_/_0_0,FC_12_C4_0_O2_1_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_/_0_0_0_0_0_0,FC_13_C4_0_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_/_0_0_0_0_0,FC_14_C4_0_N3_1_H1_2_H1_2_/_1_1_1_/_0_0_0_0,FC_15_S2_0_/_/_0,FC_16_N3_0_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_/_0_0_0_0_0,FC_17_S6_0_O2_1_O2_1_/_2_2_/_0_0_0,FC_18_C4_0_H1_1_H1_1_N3_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0,FC_19_C4_0_H1_1_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_1_/_0_0_0_0_0_0,FC_20_C4_0_H1_1_O2_1_H1_2_/_1_1_1_/_0_0_0_0,FC_21_C4_0_H1_1_C4_1_H1_2_H1_2_H1_2_C4_1_O2_2_O2_2_H1_3_/_1_1_1_1_1_1_2_1_1_/_0_0_0_0_0_0_0_0_0_0,FC_22_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0,FC_23_N3_0_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0,FC_24_N3_0_H1_1_C4_1_O2_2_C4_2_H1_3_H1_3_H1_3_/_1_1_2_1_1_1_1_/_0_0_0_0_0_0_0_0,FC_25_N3_0_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,FC_26_C4_0_H1_1_H1_1_C4_1_O2_2_O2_2_H1_3_/_1_1_1_2_1_1_/_0_0_0_0_0_0_0,FC_27_N3_0_H1_1_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0,FC_28_C4_0_S6_1_O2_2_O2_2_N3_2_H1_3_H1_3_/_1_2_2_1_1_1_/_0_0_0_0_0_0_0,FC_29_C4_0_C4_1_F1_2_F1_2_F1_2_/_1_1_1_1_/_0_0_0_0_0,FC_30_C4_0_N3_1_O2_2_O2_2_/_1_1_2_/_0_1_-1_0,FC_31_C4_0_C4_1_O2_2_N3_2_H1_3_H1_3_/_1_2_1_1_1_/_0_0_0_0_0_0,FC_32_O2_0_C4_1_O2_2_C4_2_H1_3_H1_3_H1_3_/_1_2_1_1_1_1_/_0_0_0_0_0_0_0,FC_33_C4_0_H1_1_N3_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0,FC_34_C4_0_H1_1_H1_1_C4_1_H1_2_C4_2_H1_3_H1_3_/_1_1_1_1_2_1_1_/_0_0_0_0_0_0_0_0,FC_35_C4_0_Br1_1_/_1_/_0_0,FC_36_C4_0_O2_1_H1_2_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_1_1_/_0_0_0_0_0_0_0,FC_37_C4_0_H1_1_H1_1_N3_1_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0,FC_38_C4_0_H1_1_N3_1_O2_2_O2_2_/_1_1_1_2_/_0_0_1_-1_0,FC_39_C4_0_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0,FC_40_N3_0_C4_1_N3_2_H1_3_H1_3_N3_2_H1_3_H1_3_/_2_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0,FC_41_C4_0_I1_1_/_1_/_0_0,FC_42_N3_0_S6_1_O2_2_O2_2_N3_2_H1_3_H1_3_/_1_2_2_1_1_1_/_0_0_0_0_0_0_0,FC_43_C4_0_H1_1_H1_1_C4_1_O2_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_2_1_1_1_1_/_0_0_0_0_0_0_0_0_0,FC_44_C4_0_N3_1_C4_2_H1_3_H1_3_H1_3_/_2_1_1_1_1_/_0_0_0_0_0_0,FC_45_C4_0_H1_1_C4_1_H1_2_C4_2_H1_3_H1_3_/_1_1_1_2_1_1_/_0_0_0_0_0_0_0,FC_46_C4_0_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_C4_1_N3_2_/_1_1_1_1_1_1_1_1_1_1_1_3_/_0_0_0_0_0_0_0_0_0_0_0_0_0,FC_47_C4_0_S4_1_O2_2_C4_2_H1_3_H1_3_H1_3_/_1_2_1_1_1_1_/_0_0_0_0_0_0_0,FC_48_C4_0_H1_1_C4_1_H1_2_Cl1_2_Cl1_2_/_1_1_1_1_1_/_0_0_0_0_0_0,FC_49_C4_0_N3_1_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_/_0_0_0_0_0_0_0,FC_50_C4_0_H1_1_H1_1_C4_1_C4_2_H1_3_/_1_1_1_3_1_/_0_0_0_0_0_0,FC_51_C4_0_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0,FC_52_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_N3_2_H1_3_H1_3_/_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0,FC_53_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_O2_2_H1_3_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0,FC_54_C4_0_H1_1_C4_1_H1_2_H1_2_O2_2_H1_3_/_1_1_1_1_1_1_/_0_0_0_0_0_0_0,FC_55_C4_0_H1_1_H1_1_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0,FC_56_N3_0_H1_1_C4_1_N3_2_/_1_1_3_/_0_0_0_0,LeafAC_Br1_C4_1,LeafAC_C4_C4_1,LeafAC_C4_C4_2,LeafAC_C4_C4_3,LeafAC_C4_N3_1,LeafAC_C4_O2_1,LeafAC_C4_S4_1,LeafAC_Cl1_C4_1,LeafAC_F1_C4_1,LeafAC_I1_C4_1,LeafAC_N3_C4_1,LeafAC_N3_C4_3,LeafAC_N3_S6_1,LeafAC_O2_C4_1,LeafAC_O2_C4_2,LeafAC_O2_N3_1,LeafAC_O2_N3_2,LeafAC_O2_S4_2,LeafAC_O2_S6_2
3001055,0.52,0,0.333333,0.165716,0,0.470588,0.0909091,0,1,0.277778,0.25,0,0.3,0,0.380952,0.166667,0.5,0.5,0,0,0.333333,0,0,0,0.75,0.222222,0,0,0.285714,0,0.222222,0.6,0,0.5,0,0,0,0.666667,0,0,0,0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0.181818,0.333333,0.428571,0,0.333333,0,0,0,0.5,0,0,0,0,0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
56208,0.8,0.75,0.761905,0.27448,0,0.588235,0.727273,0,0,0.666667,0.75,0,0.7,0,0.809524,0.5,0,0,0,0,0.111111,0,0.666667,0,0,0.333333,0,0,0.428571,0.25,0.444444,1,0,1,0,0.6,0,0,0.333333,0.333333,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0.636364,0.666667,0.571429,0.5,0.333333,0.333333,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666667,0,0,0,0,0.166667,0.5,0,0,0,0
60464,0.8,0.75,0.619048,0.212379,0,0.235294,1,0,0,0.5,0.75,0,0.4,0,0.666667,0.5,0,0,0,0,0.333333,0,0.666667,0,0.25,0.333333,0,0,0.142857,0,0.444444,0.2,0,0,0,0.6,0,0,0.555556,1,0,0.4,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0.181818,0.5,0.571429,0.5,0.333333,0.333333,0.5,0,0,1,0,0,0,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666667,0,0,0,0,0,0,0.666667,0,0.333333,0,0,0.166667,0.5,0,0,0,0
5320,0.24,0,0.0952381,0.305819,0,0.176471,0,0.5,0.5,0.111111,0.125,0,0.3,0,0.190476,0.166667,0,0,1,0,0.222222,0,0,0,0.25,0.333333,0,0,0.142857,0.25,0.222222,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.363636,0.166667,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333,0,0,0,0,0,0,0,0,0.333333,0,0,0,0.25,0,0,0,0.5
5327,0.44,0.25,0.380952,0.263083,0,0.352941,0.272727,0.5,0,0.444444,0.25,0,0.6,0,0.380952,0.5,0,0,1,0,0.222222,0,0,0,0.25,0.222222,0,0,0.142857,0.25,0.333333,0.6,0,0,0,0,0,0,0,0,0,0.6,1,0,0,0,1,0,0,0,0,0,1,0,0,0.454545,0.333333,0,0.5,0.333333,0,0,0,0,0,0,0,1,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666667,0,0,0,0,0,0,0,0,0.333333,0,0,0,0,0,0,0,0.5
5339,0.8,0.5,0.761905,0.354378,0,0.764706,0.363636,0.5,0,0.777778,0.5,0,1,0,0.714286,0.666667,0,0,1,0,0.111111,0,0,0,0,0.555556,0,0,0.428571,0.75,0.555556,0.8,0,0,0.333333,0,0,0,0,0.333333,0,0.8,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0.666667,0,0.75,0.333333,0,0.5,0.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333,0.25,0,0,0,0.5
5340,0.32,0.25,0.333333,0.417195,0,0.411765,0.0909091,0.5,0,0.388889,0.25,0,0.5,0,0.333333,0.333333,0,0.5,1,0,0,0,0,0,0.25,0.222222,0,0,0.142857,0.5,0.222222,0.4,0,0.5,0,0,0,0.333333,0,0,0,0.2,0.5,0,0,0.5,1,0,0,0,0,0,1,0,0,0.545455,0.333333,0,0.25,0.333333,0,0,0,0,0,0,0,0,0.5,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333,0,0,0,0,0,0,0,0.5
1548887,0.68,0.5,0.52381,0.267592,0,0.411765,0.545455,0,0.5,0.388889,0.625,0,0.8,0,0.714286,0,0,0,0,0,0.333333,0,0.333333,0,0,0.333333,1,0,0.142857,0.5,0.777778,0.8,0,0,0,0,0,0,0.333333,0.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.727273,0.833333,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.333333,0,0,0,0,1,0,0.333333,0,0,0,0,0.166667,0.25,0,0,1,0
5411,0.44,0,0.333333,0.0648016,0,0.470588,0.0909091,0,1,0.277778,0.25,0,0.3,0,0.428571,0.166667,0.5,0,0,0,0.444444,0,0,0,0.25,0.111111,0,0,0.428571,0.25,0.222222,0.4,0,0.5,0,0,0.5,0,0.111111,0,0,0.2,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.363636,0.333333,0.285714,0,0.333333,0.333333,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333,0,0,0.666667,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0
54675776,0.96,0.75,0.571429,0.220066,0,0.117647,0.909091,1,0,0.444444,0.75,0,0.5,0,0.761905,0,0,0,0,0,0.444444,0,0,0,0.5,0.888889,0,0,0.142857,0.25,0.333333,0.2,0,0,0,0,0,0,0.777778,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454545,0.5,0.142857,0,0,0.666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333,0,0,0.666667,0,0,0,0,0,0.333333,0,0,0.833333,0.75,0,0,0,0
6989,0.12,0,0,0.0526918,0,0.0588235,0.0909091,0,0,0.111111,0,0,0.3,0,0.190476,0,0,0,0,0,0.444444,0,0,0,0,0.111111,0,0,0,0.25,0.333333,0.2,0,0,0,0,0,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272727,0,0,0,0,0,0,0.25,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.166667,0,0,0,0,0
5509,0.44,0.25,0.333333,0.187977,0,0.294118,0.363636,0,0.5,0.277778,0.375,0,0.5,0,0.47619,0.166667,0,0,0,0,0.333333,0,0,0,0,0.333333,0,0,0.285714,0.25,0.333333,0.8,0,0,0,0,0,0,0.222222,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0.545455,0.5,0,0,0,0.333333,0,0,0,0,0,0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333,0,0,0.333333,0,0,0,0,0,0,0,0,0.166667,0.5,0,0,0,0
5560,0.48,0.25,0.190476,0.71041,0,0.117647,0.272727,0.5,0,0.222222,0.25,0,0.3,0,0.238095,0.333333,0,0,1,0,0.111111,0.75,0,0,0.25,0.444444,0,1,0,0,0.222222,0.4,0,0,0,0,0,0,0.111111,0.333333,0,0.6,0,0,0,0,1,0,0,0,0,0,1,0,0,0.181818,0.333333,0,0,0.666667,0,0,0,0,0,0.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,1,0,0,0,0,0,1
5578,0.52,0.25,0.333333,0.177308,0,0.235294,0.454545,0,0,0.388889,0.25,0,0.6,0,0.428571,0.333333,0,0,0,0,0.333333,0,0,0,0.5,0.333333,0,0,0,0,0.444444,0.6,0,0.5,0,0,0,0,0.222222,0.333333,0,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.272727,0.333333,0.142857,0.5,0,0,0,0,0,0,0,0.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0.666667,0,0,0,0,0,0,0,0
5584,0.56,0.5,0.571429,0.0635401,0,0.588235,0.363636,0,0.5,0.444444,0.625,0,0.6,0,0.714286,0.166667,0,0,0,0,0.333333,0,0,0,0.25,0,0,0,0.714286,0.5,0.444444,0.8,0,0,0,0.2,0,0,0.222222,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0.727273,0.666667,0.428571,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333,0,0,0.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1150,0.16,0.25,0.190476,0.110549,0,0.294118,0.0909091,0,0.5,0.111111,0.375,0,0.4,0,0.333333,0.166667,0,0,0,0,0.111111,0,0,0,0.25,0,0,0,0.285714,0.25,0.111111,0.6,0,0.5,0,0,0,0,0.222222,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454545,0.5,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333,0,0,0,0,0,0,0,0
2520,1,0.25,0.619048,0.0869175,0,0.529412,0.454545,0.5,0,0.722222,0.25,0,0.6,0,0.761905,0.166667,0,0,0,0,1,0,0,0,0.25,0.444444,0,0,0.428571,0.5,0.777778,0.4,0.333333,0,0,0.4,0,0,0,0.666667,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.545455,0.333333,0.714286,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.666667,0,0,0.333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0
54678486,0.6,0.5,0.571429,0.217364,0,0.529412,0.454545,0,0.5,0.444444,0.625,0,0.7,0,0.714286,0,0.5,0,0,0,0.222222,0,0,0,0,0.333333,0,0,0.571429,0.75,0.222222,0.6,0,0,0,0,0,0,0.555556,0.333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.909091,0.666667,0,0,0,0.333333,0,0.25,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0.166667,0.5,0,0,0,0
